DATA LENGTH(steps) :
2489
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.630918     0.999096     -0.020631    -0.035516    0.010932     -0.053359    -2.552284    -0.843789    0.969944     -0.477528    0.422248     -2.471977    0.379001     -1.208973    -0.991507    -0.456573    0.048311     0.045606     0.183501     0.597558     0.250617     -1.420361    1.996197     1.076211     -0.600830    -0.167016    -1.006871    0.882093     0.759363     1.314350     -0.282264    -0.378468    0.206851     12.162604    2.971799     -3.462091    -1.468747    -6.475236    4.818842     4.708575     -2.712175    -1.528829    -1.939498   
0.631154     0.999097     -0.020466    -0.035091    0.012429     -0.052103    -2.559234    -0.833770    0.975281     -0.480551    0.421332     -2.476951    0.383470     -1.205210    -0.984954    -0.458009    0.046391     0.040211     0.182085     0.596849     0.251721     -1.359638    2.010415     1.059906     -0.608392    -0.199028    -0.982367    0.905702     0.745655     1.306480     -0.291413    -0.389814    0.234921     12.126482    2.715461     -3.060157    -1.556128    -6.329257    4.982380     4.735126     -2.770791    -1.619340    -1.720059   
0.631382     0.999095     -0.020314    -0.034670    0.013925     -0.050841    -2.565880    -0.823684    0.980543     -0.483612    0.420258     -2.481800    0.388058     -1.201516    -0.978442    -0.459488    0.044414     0.035114     0.180267     0.595952     0.253015     -1.299262    2.023391     1.045823     -0.616256    -0.230157    -0.957046    0.929349     0.731769     1.298251     -0.299374    -0.400709    0.282615     12.023952    2.474955     -2.572745    -1.589457    -6.122629    5.146052     4.723638     -2.783525    -1.672137    -1.464518   
0.631599     0.999091     -0.020175    -0.034254    0.015418     -0.049573    -2.572226    -0.813537    0.985740     -0.486713    0.419031     -2.486521    0.392763     -1.197892    -0.971972    -0.461003    0.042382     0.030247     0.178048     0.594889     0.254550     -1.239413    2.035173     1.034158     -0.624280    -0.260170    -0.930895    0.952928     0.717880     1.289783     -0.305981    -0.412327    0.331338     11.915772    2.237889     -2.093293    -1.620228    -5.882236    5.314337     4.707938     -2.772259    -1.714876    -1.178227   
0.631805     0.999083     -0.020048    -0.033843    0.016909     -0.048296    -2.578275    -0.803333    0.990884     -0.489855    0.417656     -2.491109    0.397587     -1.194337    -0.965544    -0.462547    0.040291     0.025601     0.175435     0.593662     0.256290     -1.179995    2.045764     1.024597     -0.632568    -0.288794    -0.903857    0.976481     0.704172     1.281109     -0.310939    -0.424001    0.364551     11.851394    1.998748     -1.731166    -1.694822    -5.567426    5.500941     4.713428     -2.710873    -1.755093    -0.805034   
0.632001     0.999073     -0.019932    -0.033439    0.018397     -0.047010    -2.584026    -0.793079    0.995986     -0.493039    0.416143     -2.495560    0.402528     -1.190850    -0.959161    -0.464112    0.038148     0.021217     0.172439     0.592275     0.258187     -1.120885    2.055163     1.016768     -0.641260    -0.315738    -0.875900    1.000070     0.690780     1.272248     -0.313941    -0.433358    0.394406     11.792594    1.760822     -1.400622    -1.782029    -5.210433    5.681757     4.722032     -2.646074    -1.789041    -0.395741   
0.632187     0.999059     -0.019827    -0.033043    0.019882     -0.045714    -2.589483    -0.782781    1.001052     -0.496268    0.414499     -2.499868    0.407588     -1.187429    -0.952822    -0.465687    0.035962     0.017272     0.169075     0.590754     0.260239     -1.062123    2.063390     1.010568     -0.650405    -0.340662    -0.847143    1.023680     0.677620     1.263275     -0.314753    -0.440913    0.426339     11.712308    1.529831     -1.079092    -1.875868    -4.759123    5.821102     4.721905     -2.617738    -1.800436    0.071056    
0.632361     0.999044     -0.019731    -0.032655    0.021362     -0.044407    -2.594648    -0.772445    1.006091     -0.499543    0.412736     -2.504031    0.412765     -1.184074    -0.946528    -0.467260    0.033738     0.013897     0.165358     0.589125     0.262462     -1.003788    2.070459     1.005975     -0.660024    -0.363235    -0.817683    1.047271     0.664670     1.254271     -0.313155    -0.448469    0.462782     11.621468    1.297877     -0.758266    -1.971876    -4.269893    5.962978     4.714403     -2.562281    -1.801147    0.567962    
0.632524     0.999025     -0.019644    -0.032276    0.022838     -0.043089    -2.599521    -0.762076    1.011112     -0.502868    0.410867     -2.508045    0.418060     -1.180783    -0.940279    -0.468818    0.031477     0.010904     0.161293     0.587396     0.264907     -0.945960    2.076342     1.003001     -0.670129    -0.383218    -0.787385    1.070772     0.652360     1.245314     -0.308916    -0.455957    0.515190     11.509904    1.055142     -0.431245    -2.069929    -3.723302    6.156446     4.686136     -2.361881    -1.781673    1.127802    
0.632676     0.999004     -0.019564    -0.031908    0.024310     -0.041758    -2.604107    -0.751682    1.016121     -0.506244    0.408904     -2.511905    0.423473     -1.177550    -0.934075    -0.470349    0.029180     0.008123     0.156886     0.585567     0.267617     -0.888679    2.081021     1.001609     -0.680735    -0.400383    -0.756114    1.094124     0.641097     1.236483     -0.301820    -0.463098    0.568996     11.402419    0.816492     -0.125661    -2.172751    -3.142944    6.351601     4.654551     -2.143361    -1.750489    1.710411    
0.632816     0.998980     -0.019491    -0.031551    0.025777     -0.040413    -2.608408    -0.741266    1.021128     -0.509675    0.406863     -2.515606    0.429002     -1.174372    -0.927914    -0.471837    0.026848     0.005769     0.152141     0.583622     0.270571     -0.831843    2.084575     1.001515     -0.691899    -0.414453    -0.723981    1.117336     0.630745     1.227875     -0.291741    -0.469697    0.612434     11.331980    0.604963     0.087978     -2.292600    -2.484883    6.501913     4.630460     -1.997310    -1.692640    2.321161    
0.632944     0.998953     -0.019423    -0.031206    0.027239     -0.039053    -2.612426    -0.730836    1.026136     -0.513163    0.404759     -2.519145    0.434646     -1.171243    -0.921796    -0.473266    0.024486     0.004058     0.147069     0.581554     0.273731     -0.775351    2.087070     1.002433     -0.703689    -0.425105    -0.691110    1.140425     0.621137     1.219578     -0.278546    -0.475145    0.651566     11.264841    0.393314     0.279298     -2.423630    -1.775885    6.646444     4.605186     -1.845866    -1.626473    2.956867    
0.633061     0.998924     -0.019360    -0.030874    0.028696     -0.037676    -2.616162    -0.720396    1.031152     -0.516712    0.402612     -2.522517    0.440406     -1.168160    -0.915718    -0.474622    0.022099     0.002842     0.141689     0.579429     0.277069     -0.719254    2.088439     1.004314     -0.716204    -0.431897    -0.657462    1.163358     0.612521     1.211627     -0.261994    -0.479518    0.683850     11.173860    0.154063     0.473286     -2.582354    -0.940841    6.812698     4.567683     -1.600384    -1.553693    3.664253    
0.633165     0.998892     -0.019299    -0.030555    0.030147     -0.036282    -2.619618    -0.709951    1.036180     -0.520325    0.400440     -2.525720    0.446280     -1.165118    -0.909680    -0.475886    0.019693     0.001953     0.136020     0.577307     0.280571     -0.663620    2.088609     1.007150     -0.729523    -0.434437    -0.622969    1.186089     0.605209     1.204062     -0.241864    -0.483045    0.716957     11.079611    -0.086070    0.660978     -2.745197    -0.075474    6.984387     4.525069     -1.324462    -1.472274    4.387674    
0.633258     0.998858     -0.019241    -0.030250    0.031592     -0.034870    -2.622798    -0.699509    1.041224     -0.524007    0.398267     -2.528747    0.452267     -1.162108    -0.903678    -0.477041    0.017271     0.001536     0.130079     0.575168     0.284264     -0.608431    2.087638     1.010854     -0.743628    -0.432663    -0.587618    1.208588     0.599346     1.196974     -0.218136    -0.485724    0.760201     10.996127    -0.302133    0.820817     -2.896817    0.785141     7.156086     4.474236     -1.020820    -1.362909    5.103556    
0.633338     0.998821     -0.019184    -0.029961    0.033031     -0.033439    -2.625702    -0.689075    1.046288     -0.527762    0.396114     -2.531596    0.458366     -1.159124    -0.897710    -0.478068    0.014838     0.001748     0.123880     0.572987     0.288176     -0.553663    2.085595     1.015328     -0.758499    -0.426552    -0.551413    1.230813     0.595011     1.190462     -0.190818    -0.487530    0.804556     10.911021    -0.515025    0.968701     -3.051517    1.659544     7.325720     4.415866     -0.713157    -1.241874    5.823301    
0.633406     0.998782     -0.019126    -0.029687    0.034465     -0.031988    -2.628334    -0.678654    1.051377     -0.531592    0.394002     -2.534261    0.464575     -1.156158    -0.891773    -0.478949    0.012397     0.002501     0.117429     0.570794     0.292296     -0.499364    2.082459     1.020492     -0.774202    -0.415918    -0.514381    1.252692     0.592185     1.184602     -0.159845    -0.488604    0.843214     10.808662    -0.739309    1.096614     -3.229753    2.593857     7.487082     4.335572     -0.417134    -1.102108    6.566039    
0.633462     0.998740     -0.019066    -0.029429    0.035893     -0.030516    -2.630696    -0.668250    1.056493     -0.535504    0.391955     -2.536740    0.470892     -1.153202    -0.885864    -0.479666    0.009952     0.003684     0.110736     0.568627     0.296602     -0.445578    2.078198     1.026273     -0.790812    -0.400576    -0.476540    1.274164     0.590888     1.179456     -0.125159    -0.489489    0.879503     10.705721    -0.965177    1.216165     -3.414041    3.543006     7.649655     4.253430     -0.101883    -0.956417    7.308381    
0.633506     0.998696     -0.019004    -0.029189    0.037315     -0.029022    -2.632790    -0.657872    1.061640     -0.539500    0.389996     -2.539027    0.477316     -1.150249    -0.879979    -0.480200    0.007503     0.005344     0.103841     0.566496     0.301081     -0.392270    2.072820     1.032619     -0.808344    -0.380489    -0.437852    1.295262     0.591388     1.175051     -0.086823    -0.489898    0.912019     10.617703    -1.185991    1.322238     -3.599001    4.491590     7.825352     4.185820     0.301920     -0.805759    8.026148    
0.633537     0.998650     -0.018938    -0.028966    0.038731     -0.027506    -2.634619    -0.647522    1.066819     -0.543587    0.388150     -2.541118    0.483845     -1.147289    -0.874113    -0.480534    0.005057     0.007544     0.096778     0.564404     0.305711     -0.339383    2.066341     1.039431     -0.826817    -0.355672    -0.398288    1.316014     0.593919     1.171411     -0.044924    -0.488809    0.939972     10.536837    -1.405661    1.402274     -3.789934    5.435455     8.000417     4.114961     0.710545     -0.649930    8.733466    
0.633556     0.998602     -0.018866    -0.028760    0.040141     -0.025965    -2.636184    -0.637208    1.072034     -0.547769    0.386439     -2.543010    0.490477     -1.144310    -0.868265    -0.480650    0.002619     0.010243     0.089544     0.562383     0.310445     -0.286867    2.058762     1.046416     -0.846302    -0.326181    -0.357887    1.336343     0.598320     1.168591     0.000469     -0.486320    0.953451     10.469656    -1.625817    1.391636     -4.004080    6.361004     8.159835     4.016568     1.049906     -0.478384    9.423558    
0.633563     0.998551     -0.018788    -0.028574    0.041546     -0.024401    -2.637487    -0.626935    1.077283     -0.552050    0.384888     -2.544697    0.497209     -1.141305    -0.862428    -0.480530    0.000196     0.013389     0.082131     0.560456     0.315249     -0.234699    2.050079     1.053350     -0.866856    -0.292102    -0.316686    1.356160     0.604433     1.166643     0.049266     -0.482745    0.968225     10.397591    -1.847406    1.382216     -4.217466    7.270332     8.320769     3.910234     1.395258     -0.300619    10.095153   
0.633558     0.998498     -0.018702    -0.028406    0.042945     -0.022813    -2.638531    -0.616707    1.082567     -0.556437    0.383518     -2.546176    0.504038     -1.138266    -0.856598    -0.480157    -0.002207    0.017002     0.074578     0.558594     0.320176     -0.182974    2.040275     1.060477     -0.888411    -0.253594    -0.274625    1.375435     0.612506     1.165607     0.101278     -0.478464    1.002653     10.292299    -2.074248    1.468341     -4.404597    8.133085     8.503411     3.799669     1.833843     -0.113692    10.709988   
0.633541     0.998443     -0.018608    -0.028257    0.044339     -0.021199    -2.639317    -0.606532    1.087888     -0.560934    0.382352     -2.547443    0.510963     -1.135180    -0.850771    -0.479517    -0.004590    0.021106     0.066926     0.556775     0.325269     -0.131788    2.029341     1.068032     -0.910888    -0.210858    -0.231655    1.394142     0.622768     1.165514     0.156292     -0.474829    1.034445     10.182321    -2.299403    1.553810     -4.586536    8.961420     8.684450     3.683312     2.270866     0.076560     11.295428   
0.633512     0.998386     -0.018503    -0.028128    0.045728     -0.019560    -2.639849    -0.596414    1.093248     -0.565546    0.381410     -2.548493    0.517980     -1.132038    -0.844943    -0.478594    -0.006955    0.025670     0.059188     0.555066     0.330445     -0.081115    2.017311     1.075769     -0.934290    -0.164207    -0.187851    1.412220     0.634966     1.166383     0.214081     -0.471236    1.036044     10.086828    -2.512561    1.541109     -4.773960    9.698659     8.837369     3.548020     2.608415     0.270953     11.820049   
0.633472     0.998327     -0.018388    -0.028019    0.047112     -0.017895    -2.640128    -0.586359    1.098646     -0.570277    0.380710     -2.549322    0.525085     -1.128831    -0.839108    -0.477376    -0.009297    0.030663     0.051374     0.553526     0.335621     -0.030908    2.004208     1.083395     -0.958633    -0.114005    -0.143282    1.429609     0.648831     1.168220     0.274395     -0.465582    1.034409     9.995720     -2.728590    1.509402     -4.963206    10.382480    8.990144     3.407264     2.937537     0.463912     12.305716   
0.633419     0.998266     -0.018260    -0.027930    0.048491     -0.016204    -2.640158    -0.576372    1.104082     -0.575132    0.380270     -2.549926    0.532276     -1.125550    -0.833261    -0.475850    -0.011607    0.036102     0.043506     0.552103     0.340832     0.018850     1.989967     1.090919     -0.983926    -0.060689    -0.097881    1.446286     0.664506     1.170998     0.336900     -0.458139    1.050034     9.907667     -2.968101    1.499840     -5.154253    10.943720    9.170459     3.263588     3.332434     0.646991     12.696392   
0.633356     0.998203     -0.018120    -0.027861    0.049866     -0.014487    -2.639940    -0.566459    1.109555     -0.580116    0.380103     -2.550301    0.539548     -1.122186    -0.827398    -0.474007    -0.013877    0.041982     0.035603     0.550741     0.346114     0.068160     1.974532     1.098410     -1.010142    -0.004769    -0.051582    1.462235     0.682125     1.174678     0.401253     -0.449851    1.062477     9.816091     -3.205553    1.496903     -5.331940    11.424392    9.348919     3.116236     3.715139     0.825158     13.044502   
0.633281     0.998137     -0.017965    -0.027812    0.051237     -0.012743    -2.639476    -0.556626    1.115066     -0.585234    0.380222     -2.550442    0.546898     -1.118729    -0.821514    -0.471838    -0.016104    0.048168     0.027680     0.549484     0.351382     0.116968     1.957990     1.105898     -1.037108    0.053056     -0.004479    1.477419     0.701371     1.179225     0.467157     -0.440994    1.044931     9.707367     -3.411294    1.498316     -5.454388    11.705371    9.492416     2.957104     3.983304     0.993558     13.317344   
0.633195     0.998070     -0.017796    -0.027784    0.052604     -0.010973    -2.638770    -0.546879    1.120614     -0.590488    0.380634     -2.550345    0.554322     -1.115172    -0.815605    -0.469335    -0.018287    0.054551     0.019752     0.548391     0.356550     0.165224     1.940412     1.113373     -1.064669    0.112060     0.043334     1.491792     0.721890     1.184593     0.534287     -0.432511    1.022119     9.594948     -3.620238    1.491395     -5.570083    11.896442    9.632570     2.792127     4.224312     1.153605     13.534552   
0.633098     0.998001     -0.017612    -0.027777    0.053968     -0.009177    -2.637824    -0.537222    1.126200     -0.595881    0.381343     -2.550008    0.561816     -1.111510    -0.809668    -0.466495    -0.020429    0.061249     0.011862     0.547465     0.361626     0.212924     1.921677     1.120718     -1.092879    0.171620     0.091901     1.505311     0.743629     1.190702     0.602135     -0.424029    1.008234     9.484893     -3.873708    1.446788     -5.714005    11.927570    9.794320     2.615554     4.471231     1.290005     13.604492   
0.632990     0.997929     -0.017411    -0.027790    0.055329     -0.007356    -2.636641    -0.527662    1.131821     -0.601416    0.382350     -2.549426    0.569375     -1.107736    -0.803698    -0.463314    -0.022525    0.068369     0.004047     0.546697     0.366630     0.260073     1.901671     1.127818     -1.121785    0.231160     0.141276     1.517924     0.766558     1.197472     0.670160     -0.414306    0.993355     9.374922     -4.128430    1.393163     -5.848473    11.888374    9.955617     2.429560     4.700628     1.417915     13.605801   
0.632872     0.997856     -0.017193    -0.027823    0.056687     -0.005511    -2.635223    -0.518206    1.137478     -0.607098    0.383654     -2.548596    0.576995     -1.103844    -0.797693    -0.459793    -0.024569    0.075731     -0.003715    0.546054     0.371527     0.306668     1.880491     1.134654     -1.151199    0.290201     0.191398     1.529541     0.790445     1.204855     0.737874     -0.403468    0.965576     9.262927     -4.343640    1.341156     -5.916897    11.727825    10.093505    2.217476     4.854022     1.535516     13.479854   
0.632745     0.997781     -0.016958    -0.027877    0.058042     -0.003641    -2.633574    -0.508858    1.143168     -0.612928    0.385252     -2.547512    0.584671     -1.099831    -0.791650    -0.455935    -0.026558    0.083150     -0.011439    0.545519     0.376272     0.352686     1.858232     1.141247     -1.180914    0.348187     0.242196     1.540087     0.814986     1.212779     0.804784     -0.391966    0.932402     9.144327     -4.560077    1.295930     -5.969333    11.466824    10.225609    2.000942     4.962308     1.633859     13.284112   
0.632607     0.997703     -0.016706    -0.027951    0.059396     -0.001748    -2.631697    -0.499623    1.148890     -0.618907    0.387136     -2.546174    0.592396     -1.095694    -0.785566    -0.451745    -0.028487    0.090703     -0.019065    0.545144     0.380829     0.398050     1.834779     1.147677     -1.210897    0.404168     0.293655     1.549572     0.839807     1.221027     0.870336     -0.379766    0.890549     9.001333     -4.820933    1.276211     -6.023856    10.925363    10.357979    1.792695     4.966166     1.665482     12.936443   
0.632460     0.997624     -0.016435    -0.028044    0.060748     0.000167     -2.629594    -0.490510    1.154645     -0.625037    0.389294     -2.544576    0.600166     -1.091433    -0.779440    -0.447232    -0.030353    0.098481     -0.026530    0.544971     0.385170     0.442687     1.810023     1.153989     -1.241122    0.457278     0.345765     1.557999     0.864544     1.229378     0.933916     -0.366692    0.845928     8.853528     -5.081650    1.248702     -6.066140    10.318571    10.485811    1.578313     4.928533     1.675109     12.495610   
0.632303     0.997542     -0.016146    -0.028158    0.062098     0.002104     -2.627270    -0.481523    1.160430     -0.631319    0.391709     -2.542716    0.607976     -1.087049    -0.773272    -0.442406    -0.032153    0.106391     -0.033860    0.544933     0.389283     0.486598     1.784075     1.160022     -1.271431    0.507401     0.398467     1.565273     0.888938     1.237725     0.994740     -0.353162    0.798907     8.710876     -5.297387    1.164528     -6.057380    9.730915     10.595226    1.331102     4.829363     1.663473     11.834051   
0.632138     0.997458     -0.015839    -0.028290    0.063448     0.004060     -2.624728    -0.472669    1.166245     -0.637752    0.394368     -2.540591    0.615819     -1.082544    -0.767062    -0.437285    -0.033887    0.114312     -0.041082    0.544961     0.393156     0.529784     1.757051     1.165605     -1.301663    0.554458     0.451694     1.571292     0.912711     1.245954     1.052034     -0.340736    0.750271     8.563387     -5.512410    1.068424     -6.035299    9.091648     10.695496    1.076720     4.679861     1.628184     11.083546   
0.631964     0.997372     -0.015512    -0.028442    0.064797     0.006035     -2.621972    -0.463953    1.172086     -0.644335    0.397253     -2.538199    0.623689     -1.077922    -0.760812    -0.431886    -0.035561    0.122204     -0.048148    0.545068     0.396775     0.572171     1.728846     1.170729     -1.331778    0.597754     0.505377     1.576050     0.935387     1.253823     1.105238     -0.328518    0.697569     8.391396     -5.769551    0.981261     -6.010981    8.226801     10.777609    0.826487     4.390561     1.519549     10.197985   
0.631783     0.997284     -0.015167    -0.028612    0.066145     0.008028     -2.619006    -0.455380    1.177952     -0.651069    0.400345     -2.535537    0.631580     -1.073190    -0.754524    -0.426232    -0.037165    0.130048     -0.055004    0.545285     0.400117     0.613682     1.699348     1.175402     -1.361738    0.636588     0.559452     1.579540     0.956481     1.261069     1.153774     -0.313306    0.639105     8.213235     -6.029566    0.887954     -5.972808    7.307075     10.852449    0.569419     4.046881     1.378556     9.216612    
0.631593     0.997194     -0.014804    -0.028801    0.067493     0.010036     -2.615835    -0.446959    1.183840     -0.657953    0.403619     -2.532604    0.639484     -1.068357    -0.748202    -0.420348    -0.038689    0.137837     -0.061664    0.545621     0.403119     0.654303     1.668627     1.179525     -1.391373    0.670840     0.613874     1.581666     0.975662     1.267469     1.196784     -0.296242    0.561660     8.034890     -6.258957    0.761122     -5.881450    6.393413     10.916362    0.280862     3.625474     1.181481     7.987056    
0.631396     0.997102     -0.014422    -0.029007    0.068841     0.012059     -2.612463    -0.438694    1.189747     -0.664983    0.407053     -2.529399    0.647396     -1.063433    -0.741849    -0.414264    -0.040133    0.145548     -0.068146    0.546068     0.405731     0.694016     1.636766     1.182989     -1.420520    0.700511     0.668595     1.582339     0.992621     1.272790     1.233389     -0.281420    0.483286     7.850513     -6.485259    0.624762     -5.776986    5.475237     10.972126    -0.011698    3.158229     0.946950     6.655310    
0.631191     0.997007     -0.014022    -0.029230    0.070189     0.014094     -2.608895    -0.430591    1.195670     -0.672158    0.410624     -2.525918    0.655308     -1.058431    -0.735474    -0.408014    -0.041507    0.153104     -0.074422    0.546574     0.407990     0.732748     1.603729     1.185761     -1.449145    0.725532     0.723541     1.581587     1.006980     1.276704     1.262935     -0.267998    0.420183     7.642186     -6.729832    0.483817     -5.673284    4.532942     11.006219    -0.288776    2.585358     0.618677     5.162992    
0.630981     0.996910     -0.013605    -0.029470    0.071538     0.016139     -2.605136    -0.422657    1.201605     -0.679475    0.414309     -2.522163    0.663212     -1.053363    -0.729082    -0.401635    -0.042809    0.160433     -0.080460    0.547090     0.409930     0.770412     1.569468     1.187833     -1.477210    0.745833     0.778626     1.579436     1.018347     1.278895     1.284838     -0.252955    0.355965     7.423235     -6.974381    0.345010     -5.552730    3.587584     11.027534    -0.571874    1.961492     0.257690     3.597983    
0.630763     0.996810     -0.013171    -0.029726    0.072887     0.018193     -2.601191    -0.414897    1.207548     -0.686930    0.418083     -2.518132    0.671102     -1.048247    -0.722685    -0.395166    -0.044033    0.167557     -0.086263    0.547625     0.411500     0.806934     1.534031     1.189244     -1.504502    0.761437     0.833743     1.575770     1.026349     1.279188     1.298590     -0.236451    0.272019     7.185737     -7.200569    0.219342     -5.364009    2.654094     11.019401    -0.894527    1.239272     -0.140411    1.902783    
0.630540     0.996708     -0.012720    -0.029997    0.074237     0.020254     -2.597066    -0.407317    1.213497     -0.694520    0.421923     -2.513826    0.678970     -1.043100    -0.716290    -0.388649    -0.045172    0.174484     -0.091840    0.548197     0.412636     0.842258     1.497469     1.189986     -1.530820    0.772402     0.888776     1.570472     1.030645     1.277420     1.303745     -0.219131    0.182442     6.943902     -7.424211    0.077430     -5.163323    1.731999     10.993676    -1.224713    0.478872     -0.566901    0.159482    
0.630312     0.996604     -0.012253    -0.030283    0.075587     0.022319     -2.592768    -0.399922    1.219448     -0.702238    0.425807     -2.509244    0.686807     -1.037941    -0.709910    -0.382128    -0.046223    0.181093     -0.097189    0.548802     0.413317     0.876376     1.459768     1.189823     -1.556186    0.778842     0.943577     1.563546     1.031002     1.273328     1.300029     -0.201516    0.090066     6.703262     -7.656035    -0.142597    -4.982943    0.843615     10.927032    -1.545474    -0.335891    -1.069838    -1.646029   
0.630078     0.996497     -0.011771    -0.030583    0.076938     0.024387     -2.588302    -0.392719    1.225396     -0.710081    0.429712     -2.504390    0.694605     -1.032790    -0.703557    -0.375649    -0.047190    0.187277     -0.102300    0.549419     0.413546     0.909274     1.420908     1.188522     -1.580625    0.780901     0.998000     1.555012     1.027264     1.266662     1.287276     -0.185381    0.001401     6.455906     -7.888098    -0.377523    -4.792654    -0.019812    10.841983    -1.868131    -1.159367    -1.596589    -3.455024   
0.629840     0.996388     -0.011276    -0.030897    0.078290     0.026455     -2.583675    -0.385713    1.231333     -0.718044    0.433616     -2.499264    0.702357     -1.027668    -0.697244    -0.369256    -0.048079    0.193128     -0.107152    0.549979     0.413376     0.940865     1.380905     1.186094     -1.603963    0.778809     1.051915     1.544822     1.019457     1.257315     1.265599     -0.170104    -0.069627    6.180487     -8.112938    -0.593930    -4.542419    -0.817121    10.724233    -2.207793    -1.963330    -2.142153    -5.215743   
0.629597     0.996276     -0.010766    -0.031224    0.079642     0.028521     -2.578894    -0.378910    1.237257     -0.726121    0.437500     -2.493871    0.710054     -1.022595    -0.690984    -0.362993    -0.048888    0.198733     -0.111724    0.550417     0.412850     0.971049     1.339788     1.182592     -1.625992    0.772773     1.105181     1.532923     1.007648     1.245221     1.235290     -0.153555    -0.140524    5.893245     -8.333874    -0.806779    -4.269270    -1.597148    10.582046    -2.551891    -2.760276    -2.695356    -6.907962   
0.629351     0.996162     -0.010244    -0.031562    0.080995     0.030583     -2.573965    -0.372315    1.243159     -0.734304    0.441344     -2.488213    0.717686     -1.017592    -0.684792    -0.356903    -0.049612    0.203969     -0.116020    0.550741     0.411928     0.999749     1.297587     1.178015     -1.646576    0.762845     1.157573     1.519302     0.991876     1.230332     1.197084     -0.136012    -0.228532    5.586771     -8.546415    -1.023916    -3.964407    -2.374162    10.374810    -2.896720    -3.548666    -3.260301    -8.374451   
0.629101     0.996045     -0.009710    -0.031912    0.082347     0.032640     -2.568896    -0.365934    1.249037     -0.742587    0.445128     -2.482295    0.725247     -1.012677    -0.678681    -0.351022    -0.050248    0.208691     -0.120054    0.550971     0.410555     1.026903     1.254335     1.172341     -1.665591    0.749126     1.208864     1.503952     0.972213     1.212626     1.151783     -0.118467    -0.320605    5.274728     -8.754581    -1.245804    -3.641629    -3.113304    10.141344    -3.243318    -4.316461    -3.822160    -9.746055   
0.628848     0.995926     -0.009166    -0.032273    0.083700     0.034689     -2.563696    -0.359772    1.254883     -0.750960    0.448835     -2.476124    0.732726     -1.007869    -0.672665    -0.345385    -0.050797    0.212873     -0.123860    0.551117     0.408724     1.052489     1.210064     1.165520     -1.682893    0.732083     1.258887     1.486853     0.948896     1.192171     1.100008     -0.100956    -0.411821    4.959643     -8.953641    -1.482409    -3.278904    -3.703970    9.868008     -3.596252    -5.010435    -4.359931    -10.963845  
0.628593     0.995804     -0.008613    -0.032643    0.085052     0.036727     -2.558371    -0.353833    1.260692     -0.759416    0.452449     -2.469706    0.740115     -1.003188    -0.666759    -0.340022    -0.051258    0.216546     -0.127452    0.551162     0.406450     1.076488     1.164808     1.157483     -1.698353    0.712158     1.307458     1.467994     0.922190     1.169064     1.042471     -0.083543    -0.497588    4.640108     -9.148901    -1.732720    -2.905272    -4.265922    9.560536     -3.947075    -5.672030    -4.882603    -12.050794  
0.628336     0.995680     -0.008052    -0.033023    0.086403     0.038753     -2.552931    -0.348124    1.266458     -0.767944    0.455956     -2.463049    0.747406     -0.998648    -0.660975    -0.334960    -0.051633    0.219830     -0.130760    0.550988     0.403800     1.098853     1.118591     1.148093     -1.711936    0.689340     1.354251     1.447419     0.892315     1.143435     0.980424     -0.066327    -0.562412    4.305820     -9.338066    -2.023142    -2.527961    -4.861492    9.156385     -4.283120    -6.277934    -5.368960    -12.768188  
0.628077     0.995554     -0.007484    -0.033412    0.087753     0.040765     -2.547383    -0.342647    1.272173     -0.776535    0.459342     -2.456164    0.754589     -0.994264    -0.655325    -0.330218    -0.051923    0.222798     -0.133729    0.550498     0.400818     1.119527     1.071441     1.137261     -1.723574    0.663573     1.398947     1.425175     0.859514     1.115422     0.915165     -0.049741    -0.630465    3.963552     -9.521827    -2.309542    -2.127256    -5.445205    8.722104     -4.614502    -6.842231    -5.836479    -13.335558  
0.627817     0.995425     -0.006910    -0.033807    0.089101     0.042761     -2.541736    -0.337409    1.277830     -0.785180    0.462592     -2.449060    0.761657     -0.990052    -0.649821    -0.325809    -0.052131    0.225230     -0.136444    0.549797     0.397411     1.138446     1.023411     1.125138     -1.732984    0.635090     1.441412     1.401283     0.824169     1.085168     0.847645     -0.033241    -0.732380    3.604121     -9.690066    -2.539741    -1.636648    -5.947871    8.263979     -4.942011    -7.295794    -6.264957    -13.672391  
0.627556     0.995293     -0.006331    -0.034210    0.090447     0.044739     -2.535998    -0.332413    1.283424     -0.793865    0.465693     -2.441750    0.768602     -0.986023    -0.644473    -0.321741    -0.052251    0.226935     -0.138990    0.548973     0.393512     1.155552     0.974551     1.111874     -1.739896    0.604195     1.481518     1.375760     0.786691     1.052848     0.778782     -0.014854    -0.827311    3.238569     -9.853964    -2.765945    -1.128000    -6.410393    7.778208     -5.267293    -7.695673    -6.663144    -13.872750  
