DATA LENGTH(steps) :
3645
STEP LENGTH(sec) :
0.005000

PCz,         PEL_Q0,      PEL_Q1,      PEL_Q2,      PEL_Q3,      WST,         RSP,         RSR,         RSY,         REP,         REY,         LSP,         LSR,         LSY,         LEP,         LEY,         PCzp,        wPELx,       wPELy,       wPELz,       WSTp,        RSPp,        RSRp,        RSYp,        REPp,        REYp,        LSPp,        LSRp,        LSYp,        LEPp,        LEYp,        PCzpp,       WSTpp,       RSPpp,       RSRpp,       RSYpp,       REPpp,       REYpp,       LSPpp,       LSRpp,       LSYpp,       LEPpp,       LEYpp
0.621000     0.999985     0.000122     0.004721     -0.002739    0.032922     -0.574927    -0.711273    0.638378     -1.162379    -0.966444    -0.670745    0.538141     -0.627282    -1.010763    -0.070134    0.000000     -0.011364    0.030388     -0.022066    -0.040042    1.246302     0.044279     1.267013     -0.357274    0.860164     1.481911     -0.193350    -0.986868    -0.257036    -2.386838    0.000000     0.329629     1.464592     -0.985037    2.143840     2.728412     5.501244     1.511739     0.293344     -3.969247    4.351425     -0.543941   
0.621000     0.999985     0.000094     0.004796     -0.002794    0.032726     -0.568677    -0.711064    0.644739     -1.164131    -0.962075    -0.663316    0.537178     -0.632266    -1.011994    -0.082075    0.000000     -0.011460    0.030154     -0.021964    -0.038417    1.253578     0.039609     1.277449     -0.343432    0.888308     1.489124     -0.192060    -1.006231    -0.234587    -2.389298    0.000000     0.320568     1.445725     -0.882980    2.030467     2.808139     5.756438     1.373667     0.222483     -3.775774    4.628230     -0.440146   
0.621000     0.999984     0.000065     0.004871     -0.002849    0.032538     -0.562391    -0.710877    0.651152     -1.165813    -0.957561    -0.655853    0.536220     -0.637344    -1.013109    -0.094027    0.000000     -0.011560    0.029930     -0.021851    -0.036773    1.260917     0.035416     1.286985     -0.329268    0.917753     1.495568     -0.191164    -1.024647    -0.210783    -2.391002    0.000000     0.337092     1.489837     -0.794173    1.783872     2.857456     6.021409     1.203764     0.136207     -3.590677    4.893368     -0.241353   
0.621000     0.999984     0.000036     0.004946     -0.002904    0.032358     -0.556068    -0.710710    0.657609     -1.167424    -0.952897    -0.648360    0.535266     -0.642513    -1.014102    -0.105985    0.000000     -0.011742    0.029734     -0.021705    -0.035047    1.268473     0.031670     1.295290     -0.314830    0.948526     1.501146     -0.190697    -1.042111    -0.185650    -2.391644    0.000000     0.352946     1.532563     -0.704260    1.538005     2.917807     6.287871     1.027234     0.050443     -3.394714    5.159878     -0.015476   
0.621000     0.999983     0.000006     0.005020     -0.002958    0.032187     -0.549707    -0.710560    0.664105     -1.168962    -0.948076    -0.640842    0.534313     -0.647766    -1.014966    -0.117944    0.000000     -0.011872    0.029553     -0.021535    -0.033314    1.276071     0.028418     1.302705     -0.299904    0.980622     1.505854     -0.190616    -1.058465    -0.159141    -2.391123    0.000000     0.340536     1.506764     -0.596669    1.428272     3.052699     6.550520     0.856027     -0.017856    -3.146914    5.443542     0.223739    
0.621000     0.999982     -0.000023    0.005093     -0.003012    0.032025     -0.543307    -0.710426    0.670636     -1.170423    -0.943091    -0.633302    0.533360     -0.653097    -1.015693    -0.129897    0.000000     -0.011827    0.029370     -0.021356    -0.031647    1.283542     0.025718     1.309532     -0.284294    1.014042     1.509718     -0.190877    -1.073526    -0.131232    -2.389327    0.000000     0.326315     1.481749     -0.483237    1.302456     3.191340     6.817340     0.689548     -0.086882    -2.877568    5.720331     0.494898    
0.621000     0.999982     -0.000053    0.005166     -0.003065    0.031871     -0.536871    -0.710303    0.677200     -1.171805    -0.937936    -0.625745    0.532405     -0.658501    -1.016278    -0.141837    0.000000     -0.011748    0.029187     -0.021158    -0.029998    1.291068     0.023599     1.315229     -0.268140    1.048847     1.512783     -0.191535    -1.087155    -0.102050    -2.385888    0.000000     0.333118     1.528394     -0.364120    0.976177     3.270442     7.104662     0.536658     -0.176280    -2.573881    5.952467     0.880492    
0.621000     0.999981     -0.000082    0.005239     -0.003118    0.031725     -0.530397    -0.710190    0.683789     -1.173104    -0.932603    -0.618174    0.531445     -0.663969    -1.016714    -0.153755    0.000000     -0.011792    0.029013     -0.020937    -0.028309    1.298845     0.022085     1.319238     -0.251596    1.085093     1.515093     -0.192643    -1.099216    -0.071745    -2.380426    0.000000     0.342508     1.582780     -0.241590    0.627692     3.347059     7.394013     0.387435     -0.266704    -2.250529    6.169364     1.304605    
0.621000     0.999981     -0.000111    0.005311     -0.003170    0.031588     -0.523883    -0.710082    0.690393     -1.174321    -0.927085    -0.610594    0.530478     -0.669493    -1.016996    -0.165641    0.000000     -0.011885    0.028842     -0.020711    -0.026600    1.306794     0.021203     1.321785     -0.234545    1.122756     1.516660     -0.194162    -1.109549    -0.040397    -2.372743    0.000000     0.341225     1.596466     -0.111088    0.390844     3.473281     7.670976     0.239296     -0.340862    -1.882861    6.369963     1.768359    
0.621000     0.999980     -0.000141    0.005383     -0.003222    0.031459     -0.517329    -0.709978    0.697007     -1.175450    -0.921375    -0.603007    0.529503     -0.675064    -1.017118    -0.177483    0.000000     -0.011926    0.028672     -0.020490    -0.024913    1.314804     0.020978     1.323152     -0.216852    1.161787     1.517485     -0.196044    -1.118030    -0.008053    -2.362688    0.000000     0.333349     1.607730     0.020899     0.156044     3.603883     7.941465     0.090643     -0.412142    -1.509691    6.567356     2.253870    
0.621000     0.999980     -0.000171    0.005454     -0.003273    0.031339     -0.510735    -0.709873    0.703624     -1.176489    -0.915467    -0.595419    0.528518     -0.680673    -1.017076    -0.189268    0.000000     -0.011906    0.028511     -0.020221    -0.023305    1.322948     0.021407     1.323087     -0.198586    1.202137     1.517559     -0.198295    -1.124702    0.025285     -2.350086    0.000000     0.309774     1.650005     0.150857     -0.182200    3.702399     8.198448     -0.061156    -0.488180    -1.158832    6.768231     2.786772    
0.621000     0.999979     -0.000201    0.005525     -0.003323    0.031226     -0.504099    -0.709764    0.710237     -1.177436    -0.909354    -0.587832    0.527520     -0.686311    -1.016865    -0.200984    0.000000     -0.011846    0.028365     -0.019864    -0.021802    1.331332     0.022498     1.321246     -0.179834    1.243779     1.516886     -0.200931    -1.129586    0.059577     -2.334760    0.000000     0.291478     1.703513     0.285522     -0.554064    3.798574     8.458449     -0.208082    -0.566297    -0.794829    6.948206     3.343624    
0.621000     0.999979     -0.000230    0.005596     -0.003372    0.031121     -0.497421    -0.709648    0.716837     -1.178287    -0.903029    -0.580250    0.526508     -0.691969    -1.016480    -0.212616    0.000000     -0.011780    0.028226     -0.019487    -0.020299    1.340018     0.024315     1.317468     -0.160544    1.286785     1.515535     -0.203967    -1.132463    0.094550     -2.316529    0.000000     0.309996     1.770940     0.441048     -0.956967    3.917471     8.744027     -0.332371    -0.647969    -0.355940    7.041105     3.948888    
0.621000     0.999978     -0.000260    0.005666     -0.003421    0.031023     -0.490699    -0.709521    0.723412     -1.179041    -0.896486    -0.572677    0.525481     -0.697636    -1.015920    -0.224149    0.000000     -0.011733    0.028082     -0.019155    -0.018707    1.349021     0.026904     1.311722     -0.140632    1.331197     1.513575     -0.207398    -1.133136    0.129953     -2.295245    0.000000     0.326573     1.829924     0.594489     -1.341546    4.047034     9.020841     -0.451422    -0.724403    0.086846     7.120155     4.564669    
0.621000     0.999977     -0.000289    0.005736     -0.003468    0.030934     -0.483931    -0.709379    0.729954     -1.179694    -0.889717    -0.565114    0.524435     -0.703300    -1.015181    -0.235568    0.000000     -0.011683    0.027928     -0.018813    -0.017144    1.358198     0.030187     1.304314     -0.120024    1.376842     1.511016     -0.211150    -1.131743    0.165831     -2.270898    0.000000     0.298574     1.841219     0.718736     -1.621787    4.196539     9.237022     -0.572154    -0.776325    0.470331     7.230891     5.174103    
0.621000     0.999977     -0.000318    0.005806     -0.003515    0.030852     -0.477117    -0.709219    0.736455     -1.180241    -0.882717    -0.557566    0.523369     -0.708953    -1.014261    -0.246858    0.000000     -0.011601    0.027766     -0.018402    -0.015728    1.367443     0.034097     1.295456     -0.098686    1.423555     1.507872     -0.215162    -1.128431    0.202235     -2.243508    0.000000     0.267835     1.856503     0.845603     -1.921354    4.338391     9.448343     -0.685425    -0.828598    0.854374     7.330675     5.781747    
0.621000     0.999976     -0.000347    0.005875     -0.003561    0.030776     -0.470257    -0.709038    0.742908     -1.180681    -0.875482    -0.550036    0.522283     -0.714585    -1.013158    -0.258003    0.000000     -0.011471    0.027610     -0.017970    -0.014382    1.376923     0.038742     1.284646     -0.076766    1.471428     1.504241     -0.219500    -1.123045    0.238949     -2.213083    0.000000     0.270717     1.935435     1.012154     -2.402565    4.429692     9.700852     -0.767169    -0.906783    1.299950     7.354959     6.388575    
0.621000     0.999976     -0.000375    0.005944     -0.003605    0.030708     -0.463348    -0.708831    0.749302     -1.181009    -0.868003    -0.542524    0.521174     -0.720184    -1.011872    -0.268989    0.000000     -0.011291    0.027469     -0.017571    -0.013014    1.386815     0.044226     1.271394     -0.054392    1.520573     1.500210     -0.224225    -1.115442    0.275735     -2.179640    0.000000     0.276342     2.021371     1.181614     -2.898317    4.520014     9.957208     -0.845204    -0.982916    1.741163     7.359669     6.988339    
0.621000     0.999975     -0.000403    0.006012     -0.003649    0.030646     -0.456389    -0.708595    0.755622     -1.181225    -0.860276    -0.535033    0.520041     -0.725739    -1.010401    -0.279800    0.000000     -0.011084    0.027328     -0.017154    -0.011675    1.397047     0.050488     1.255972     -0.031449    1.570936     1.495747     -0.229244    -1.105831    0.312538     -2.143268    0.000000     0.259319     2.071681     1.323031     -3.270589    4.656972     10.187763    -0.939932    -1.024921    2.103389     7.361577     7.560661    
0.621000     0.999975     -0.000431    0.006080     -0.003691    0.030591     -0.449377    -0.708326    0.761861     -1.181324    -0.852294    -0.527566    0.518882     -0.731242    -1.008746    -0.290422    0.000000     -0.010878    0.027170     -0.016670    -0.010429    1.407509     0.057438     1.238734     -0.007811    1.622434     1.490836     -0.234458    -1.094425    0.349313     -2.104108    0.000000     0.239307     2.112900     1.457128     -3.624368    4.798368     10.411511    -1.024403    -1.060725    2.458988     7.348273     8.103259    
0.621000     0.999974     -0.000458    0.006148     -0.003732    0.030542     -0.442314    -0.708021    0.768010     -1.181303    -0.844051    -0.520125    0.517696     -0.736683    -1.006908    -0.300841    0.000000     -0.010696    0.027005     -0.016156    -0.009255    1.418174     0.065056     1.219604     0.016462     1.675047     1.485647     -0.239875    -1.081110    0.385876     -2.062464    0.000000     0.229985     2.153380     1.589991     -4.027653    4.910872     10.633839    -1.051156    -1.105850    2.867067     7.276919     8.554404    
0.621000     0.999973     -0.000484    0.006215     -0.003772    0.030499     -0.435196    -0.707676    0.774057     -1.181159    -0.835543    -0.512710    0.516483     -0.742053    -1.004888    -0.311046    0.000000     -0.010540    0.026844     -0.015661    -0.008120    1.429050     0.073344     1.198422     0.041280     1.728801     1.480337     -0.245517    -1.065783    0.422048     -2.018593    0.000000     0.224229     2.197074     1.725274     -4.445290    5.016206     10.867493    -1.073003    -1.151201    3.263594     7.191816     8.994020    
0.621000     0.999973     -0.000510    0.006282     -0.003811    0.030461     -0.428023    -0.707288    0.779994     -1.180890    -0.826763    -0.505322    0.515241     -0.747341    -1.002688    -0.321027    0.000000     -0.010337    0.026678     -0.015192    -0.007004    1.440179     0.082336     1.175132     0.066625     1.783839     1.474822     -0.251366    -1.048721    0.457802     -1.972410    0.000000     0.222043     2.254366     1.871465     -4.870833    5.121750     11.147881    -1.132941    -1.188134    3.561442     7.109761     9.478967    
0.621000     0.999972     -0.000536    0.006348     -0.003849    0.030428     -0.420794    -0.706852    0.785809     -1.180493    -0.817705    -0.497962    0.513969     -0.752540    -1.000310    -0.330770    0.000000     -0.010030    0.026496     -0.014733    -0.005912    1.451594     0.092058     1.149724     0.092494     1.840278     1.469017     -0.257384    -1.030212    0.493108     -1.923902    0.000000     0.214899     2.311471     2.017438     -5.292308    5.225791     11.427500    -1.188878    -1.219315    3.841877     7.012861     9.924278    
0.621000     0.999972     -0.000560    0.006414     -0.003885    0.030402     -0.413507    -0.706367    0.791491     -1.179965    -0.808361    -0.490632    0.512667     -0.757643    -0.997756    -0.340266    0.000000     -0.009690    0.026301     -0.014226    -0.004914    1.463258     0.102481     1.122269     0.118867     1.897990     1.463068     -0.263522    -1.010229    0.527774     -1.873677    0.000000     0.184353     2.354227     2.151631     -5.689606    5.323614     11.657311    -1.190716    -1.235909    4.151345     6.853539     10.165712   
0.621000     0.999971     -0.000584    0.006480     -0.003920    0.030379     -0.406161    -0.705828    0.797031     -1.179304    -0.798725    -0.483331    0.511334     -0.762643    -0.995032    -0.349507    0.000000     -0.009399    0.026099     -0.013631    -0.004064    1.475112     0.113559     1.092859     0.145722     1.956872     1.457144     -0.269728    -0.988719    0.561598     -1.822345    0.000000     0.155302     2.387386     2.279544     -6.074325    5.418535     11.895675    -1.179054    -1.246431    4.452876     6.675916     10.367053   
0.621000     0.999971     -0.000608    0.006544     -0.003953    0.030361     -0.398756    -0.705231    0.802420     -1.178508    -0.788792    -0.476060    0.509970     -0.767531    -0.992140    -0.358489    0.000000     -0.009129    0.025898     -0.013036    -0.003287    1.487072     0.125243     1.061591     0.173039     2.017157     1.451278     -0.275962    -0.965852    0.594506     -1.769898    0.000000     0.155639     2.396506     2.394118     -6.432901    5.508069     12.218056    -1.167488    -1.247256    4.693636     6.487515     10.611901   
0.621000     0.999970     -0.000630    0.006609     -0.003985    0.030346     -0.391291    -0.704575    0.807647     -1.177574    -0.778553    -0.468818    0.508574     -0.772301    -0.989087    -0.367206    0.000000     -0.008836    0.025701     -0.012524    -0.002501    1.499077     0.137495     1.028530     0.200786     2.079068     1.445473     -0.282197    -0.941841    0.626449     -1.716273    0.000000     0.158888     2.405466     2.506752     -6.791684    5.590609     12.546381    -1.154231    -1.246556    4.911084     6.289381     10.838110   
0.621000     0.999969     -0.000652    0.006673     -0.004016    0.030336     -0.383765    -0.703856    0.812705     -1.176500    -0.768001    -0.461605    0.507148     -0.776949    -0.985876    -0.375652    0.000000     -0.008511    0.025481     -0.012040    -0.001743    1.511185     0.150325     0.993607     0.228889     2.142470     1.439752     -0.288437    -0.916823    0.657330     -1.661812    0.000000     0.144398     2.437825     2.624964     -7.177437    5.650562     12.814462    -1.134114    -1.249456    5.096058     6.063091     10.946261   
0.621000     0.999969     -0.000673    0.006736     -0.004046    0.030329     -0.376179    -0.703072    0.817583     -1.175285    -0.757129    -0.454421    0.505690     -0.781469    -0.982514    -0.383824    0.000000     -0.008161    0.025219     -0.011510    -0.001075    1.523439     0.163734     0.956782     0.257274     2.207170     1.434151     -0.294680    -0.890904    0.687038     -1.606912    0.000000     0.122677     2.463774     2.738924     -7.552507    5.703467     13.065771    -1.106516    -1.247921    5.271234     5.820063     11.013877   
0.621000     0.999968     -0.000693    0.006799     -0.004074    0.030325     -0.368531    -0.702219    0.822273     -1.173927    -0.745930    -0.447264    0.504201     -0.785858    -0.979006    -0.391721    0.000000     -0.007807    0.024949     -0.010925    -0.000544    1.535700     0.177657     0.918256     0.285909     2.273110     1.428745     -0.300863    -0.864127    0.715434     -1.551783    0.000000     0.089775     2.440683     2.830298     -7.857869    5.750765     13.310236    -1.055856    -1.225051    5.439691     5.538239     11.037410   
0.621000     0.999968     -0.000712    0.006861     -0.004100    0.030324     -0.360822    -0.701295    0.826766     -1.172426    -0.734398    -0.440133    0.502681     -0.790111    -0.975359    -0.399342    0.000000     -0.007461    0.024705     -0.010304    -0.000161    1.547828     0.192019     0.878247     0.314769     2.340237     1.423593     -0.306916    -0.836566    0.742399     -1.496622    0.000000     0.063273     2.410646     2.914176     -8.145743    5.793223     13.540507    -1.004891    -1.196106    5.584717     5.247963     11.027201   
0.621000     0.999967     -0.000730    0.006922     -0.004126    0.030324     -0.353053    -0.700299    0.831055     -1.170779    -0.722527    -0.433028    0.501132     -0.794224    -0.971582    -0.406687    0.000000     -0.007073    0.024459     -0.009705    0.000181     1.559860     0.206781     0.836799     0.343807     2.408391     1.418641     -0.312817    -0.808497    0.767926     -1.441739    0.000000     0.073554     2.401861     2.990660     -8.433370    5.821932     13.720852    -0.975764    -1.164201    5.642737     4.962676     10.926104   
0.621000     0.999967     -0.000747    0.006983     -0.004149    0.030325     -0.345223    -0.699228    0.835134     -1.168988    -0.710314    -0.425947    0.499553     -0.798196    -0.967680    -0.413759    0.000000     -0.006602    0.024178     -0.009177    0.000573     1.571827     0.221912     0.793937     0.372958     2.477364     1.413847     -0.318555    -0.780177    0.792011     -1.387390    0.000000     0.083316     2.385249     3.061888     -8.711423    5.838522     13.868456    -0.941829    -1.131253    5.685454     4.671372     10.813200   
0.621000     0.999966     -0.000763    0.007043     -0.004172    0.030329     -0.337334    -0.698080    0.838995     -1.167050    -0.697754    -0.418889    0.497946     -0.802025    -0.963661    -0.420561    0.000000     -0.006110    0.023883     -0.008682    0.000917     1.583581     0.237365     0.749780     0.402106     2.546873     1.409326     -0.324126    -0.751578    0.814567     -1.333497    0.000000     0.054221     2.316075     3.119494     -8.951428    5.820387     13.935028    -0.866823    -1.097095    5.753969     4.351018     10.743962   
0.621000     0.999966     -0.000778    0.007102     -0.004193    0.030335     -0.329387    -0.696854    0.842632     -1.164967    -0.684845    -0.411854    0.496312     -0.805711    -0.959534    -0.427094    0.000000     -0.005666    0.023592     -0.008170    0.001104     1.594966     0.253096     0.704463     0.431142     2.616586     1.405187     -0.329518    -0.722679    0.835515     -1.280043    0.000000     0.020532     2.238242     3.172629     -9.175275    5.794208     13.950245    -0.788622    -1.059684    5.805697     4.028404     10.637679   
0.621000     0.999965     -0.000792    0.007161     -0.004212    0.030340     -0.321385    -0.695549    0.846039     -1.162738    -0.671588    -0.404838    0.494651     -0.809252    -0.955306    -0.433362    0.000000     -0.005263    0.023282     -0.007634    0.001173     1.606008     0.269081     0.658094     0.460054     2.686064     1.401369     -0.334693    -0.693754    0.854901     -1.227600    0.000000     0.007325     2.178333     3.221507     -9.372541    5.770573     13.841078    -0.738713    -1.010471    5.764482     3.725798     10.339547   
0.621000     0.999965     -0.000805    0.007219     -0.004231    0.030346     -0.313327    -0.694163    0.849213     -1.160366    -0.657984    -0.397840    0.492965     -0.812649    -0.950985    -0.439370    0.000000     -0.004867    0.022932     -0.007084    0.001186     1.616737     0.285293     0.610778     0.488820     2.754844     1.397804     -0.339615    -0.665059    0.872757     -1.176707    0.000000     -0.002379    2.113424     3.263096     -9.553691    5.735892     13.671078    -0.687316    -0.958054    5.713291     3.416693     10.017835   
0.621000     0.999964     -0.000816    0.007275     -0.004248    0.030352     -0.305217    -0.692696    0.852147     -1.157850    -0.644039    -0.390860    0.491255     -0.815903    -0.946579    -0.445129    0.000000     -0.004418    0.022575     -0.006554    0.001133     1.627047     0.301650     0.562652     0.517296     2.822477     1.394581     -0.344271    -0.636488    0.888953     -1.127178    0.000000     -0.018551    2.010591     3.279785     -9.696962    5.654483     13.382129    -0.601670    -0.904616    5.715145     3.061582     9.793658    
0.621000     0.999964     -0.000827    0.007331     -0.004264    0.030358     -0.297057    -0.691147    0.854839     -1.155193    -0.629760    -0.383894    0.489522     -0.819014    -0.942096    -0.450642    0.000000     -0.003878    0.022242     -0.006073    0.001000     1.636810     0.318071     0.513865     0.545343     2.888499     1.391785     -0.348658    -0.607951    0.903393     -1.078793    0.000000     -0.035015    1.894672     3.288507     -9.817503    5.564333     13.026590    -0.516826    -0.850192    5.699710     2.714681     9.560540    
0.621000     0.999963     -0.000836    0.007387     -0.004278    0.030362     -0.288849    -0.689515    0.857286     -1.152397    -0.615154    -0.376942    0.487768     -0.821982    -0.937545    -0.455917    0.000000     -0.003340    0.021902     -0.005622    0.000797     1.645958     0.334517     0.464609     0.572969     2.952375     1.389319     -0.352766    -0.579797    0.916297     -1.031906    0.000000     -0.046174    1.764338     3.290267     -9.885004    5.485950     12.523635    -0.469433    -0.792839    5.562080     2.446621     9.194130    
0.621000     0.999963     -0.000844    0.007441     -0.004292    0.030366     -0.280597    -0.687801    0.859485     -1.149463    -0.600236    -0.370001    0.485995     -0.824812    -0.932933    -0.460961    0.000000     -0.002886    0.021520     -0.005177    0.000536     1.654441     0.350958     0.415063     0.600171     3.013571     1.387077     -0.356583    -0.552380    0.927889     -0.986929    0.000000     -0.058260    1.628850     3.285773     -9.933469    5.394767     11.954708    -0.427596    -0.734082    5.404740     2.190246     8.796504    
0.621000     0.999962     -0.000851    0.007494     -0.004304    0.030368     -0.272305    -0.686006    0.861436     -1.146395    -0.585019    -0.363071    0.484203     -0.827506    -0.928266    -0.465786    0.000000     -0.002440    0.021112     -0.004740    0.000191     1.662231     0.367330     0.365332     0.626759     3.071631     1.385082     -0.360100    -0.525641    0.938119     -0.943920    0.000000     -0.079361    1.487165     3.263225     -9.958830    5.240620     11.269308    -0.370529    -0.672632    5.290757     1.901768     8.407308    
0.621000     0.999962     -0.000856    0.007546     -0.004316    0.030368     -0.263975    -0.684128    0.863139     -1.143196    -0.569520    -0.356150    0.482394     -0.830068    -0.923552    -0.470400    0.000000     -0.001924    0.020697     -0.004318    -0.000253    1.669300     0.383574     0.315515     0.652552     3.126136     1.383376     -0.363314    -0.499474    0.946919     -0.902883    0.000000     -0.098270    1.340272     3.234514     -9.968199    5.076373     10.532935    -0.311826    -0.613016    5.175842     1.618255     8.007551    
0.621000     0.999961     -0.000861    0.007598     -0.004326    0.030365     -0.255612    -0.682170    0.864592     -1.139870    -0.553757    -0.349237    0.480569     -0.832501    -0.918797    -0.474815    0.000000     -0.001395    0.020279     -0.003932    -0.000747    1.675597     0.399659     0.265752     0.677579     3.176741     1.381942     -0.366255    -0.474000    0.954431     -0.863971    0.000000     -0.099396    1.178742     3.199199     -9.936702    4.934692     9.709136     -0.261807    -0.563428    5.013840     1.386703     7.557115    
0.621000     0.999961     -0.000864    0.007648     -0.004335    0.030360     -0.247219    -0.680132    0.865796     -1.136420    -0.537752    -0.342331    0.478731     -0.834808    -0.914007    -0.479040    0.000000     -0.000918    0.019859     -0.003591    -0.001253    1.681061     0.415558     0.216216     0.701890     3.223125     1.380752     -0.368947    -0.449360    0.960822     -0.827335    0.000000     -0.103255    1.006989     3.160481     -9.877889    4.789589     8.844407     -0.214114    -0.513312    4.842225     1.169730     7.097303    
0.621000     0.999961     -0.000866    0.007697     -0.004344    0.030353     -0.238801    -0.678014    0.866754     -1.132851    -0.521526    -0.335430    0.476880     -0.836994    -0.909189    -0.483088    0.000000     -0.000440    0.019430     -0.003261    -0.001851    1.685601     0.431246     0.167144     0.725384     3.264995     1.379799     -0.371358    -0.425556    0.966144     -0.792965    0.000000     -0.135833    0.808980     3.114752     -9.750672    4.608233     7.903379     -0.167041    -0.451063    4.679237     0.959107     6.650664    
0.621000     0.999960     -0.000866    0.007745     -0.004351    0.030342     -0.230363    -0.675819    0.867468     -1.129166    -0.505102    -0.328533    0.475017     -0.839064    -0.904346    -0.486970    0.000000     0.000095     0.018990     -0.002916    -0.002607    1.689136     0.446687     0.118769     0.747954     3.302109     1.379070     -0.373461    -0.402578    0.970447     -0.760834    0.000000     -0.166649    0.604723     3.061699     -9.599697    4.419705     6.942380     -0.124435    -0.390151    4.512178     0.761921     6.201685    
0.621000     0.999960     -0.000865    0.007792     -0.004358    0.030326     -0.221910    -0.673547    0.867941     -1.125371    -0.488505    -0.321639    0.473145     -0.841020    -0.899484    -0.490696    0.000000     0.000661     0.018539     -0.002616    -0.003428    1.691652     0.461807     0.071214     0.769600     3.334410     1.378511     -0.375303    -0.380497    0.973882     -0.731004    0.000000     -0.161705    0.401733     2.986366     -9.422090    4.238741     5.977787     -0.099079    -0.346729    4.320201     0.612141     5.730175    
0.621000     0.999959     -0.000863    0.007838     -0.004364    0.030307     -0.213446    -0.671201    0.868180     -1.121470    -0.471758    -0.314748    0.471264     -0.842869    -0.894607    -0.494280    0.000000     0.001211     0.018078     -0.002414    -0.004221    1.693142     0.476536     0.024596     0.790336     3.361863     1.378060     -0.376931    -0.359405    0.976613     -0.703534    0.000000     -0.155578    0.194421     2.905238     -9.225341    4.055582     5.003385     -0.081525    -0.304515    4.116687     0.480367     5.257962    
0.621000     0.999959     -0.000860    0.007882     -0.004370    0.030284     -0.204978    -0.668782    0.868187     -1.117468    -0.454886    -0.307858    0.469376     -0.844614    -0.889718    -0.497732    0.000000     0.001700     0.017606     -0.002245    -0.005062    1.693550     0.490857     -0.020914    0.810115     3.384354     1.377661     -0.378317    -0.339383    0.978747     -0.678376    0.000000     -0.180482    -0.031442    2.823208     -8.978661    3.856080     3.993333     -0.077924    -0.249640    3.891943     0.373218     4.805471    
0.621000     0.999959     -0.000855    0.007926     -0.004376    0.030257     -0.196511    -0.666292    0.867971     -1.113369    -0.437915    -0.300971    0.467481     -0.846263    -0.884820    -0.501064    0.000000     0.002115     0.017118     -0.002048    -0.006028    1.692825     0.504765     -0.065147    0.828898     3.401807     1.377281     -0.379440    -0.320465    0.980371     -0.655456    0.000000     -0.205912    -0.258481    2.739655     -8.714197    3.656852     2.987586     -0.074285    -0.199797    3.675150     0.276065     4.362316    
0.621000     0.999958     -0.000849    0.007968     -0.004380    0.030224     -0.188050    -0.663734    0.867536     -1.109179    -0.420868    -0.294086    0.465582     -0.847819    -0.879914    -0.504286    0.000000     0.002564     0.016614     -0.001869    -0.007048    1.690999     0.518241     -0.108003    0.846728     3.414362     1.376954     -0.380397    -0.302499    0.981546     -0.634708    0.000000     -0.202417    -0.471672    2.650915     -8.428529    3.475067     2.034710     -0.056537    -0.182739    3.511390     0.194277     3.936790    
0.621000     0.999958     -0.000842    0.008009     -0.004385    0.030186     -0.179601    -0.661110    0.866891     -1.104902    -0.403771    -0.287202    0.463677     -0.849288    -0.875004    -0.507411    0.000000     0.003131     0.016099     -0.001762    -0.008052    1.688092     0.531261     -0.149370    0.863656     3.422162     1.376704     -0.381270    -0.285348    0.982352     -0.616055    0.000000     -0.198974    -0.691300    2.557010     -8.117922    3.296439     1.085001     -0.043495    -0.166560    3.349063     0.127777     3.524545    
0.621000     0.999958     -0.000834    0.008049     -0.004389    0.030143     -0.171169    -0.658422    0.866042     -1.100542    -0.386647    -0.280319    0.461769     -0.850672    -0.870091    -0.510447    0.000000     0.003688     0.015586     -0.001698    -0.009111    1.683987     0.543772     -0.188986    0.879680     3.425112     1.376436     -0.381989    -0.269127    0.982939     -0.599374    0.000000     -0.224664    -0.950524    2.447633     -7.728767    3.112999     0.095089     -0.063385    -0.121115    3.139437     0.107072     3.147792    
0.621000     0.999957     -0.000824    0.008087     -0.004393    0.030095     -0.162761    -0.655672    0.865001     -1.096105    -0.369520    -0.273437    0.459857     -0.851979    -0.865175    -0.513404    0.000000     0.004111     0.015086     -0.001640    -0.010299    1.678580     0.555732     -0.226621    0.894790     3.423125     1.376056     -0.382484    -0.253953    0.983449     -0.584527    0.000000     -0.250754    -1.212507    2.336334     -7.325001    2.930877     -0.889939    -0.088711    -0.076722    2.930033     0.097206     2.791041    
0.621000     0.999957     -0.000814    0.008124     -0.004397    0.030040     -0.154383    -0.652864    0.863776     -1.091594    -0.352415    -0.266558    0.457944     -0.853212    -0.860256    -0.516292    0.000000     0.004520     0.014576     -0.001613    -0.011550    1.671934     0.567155     -0.262287    0.909014     3.416362     1.375577     -0.382840    -0.239706    0.983905     -0.571352    0.000000     -0.249305    -1.445921    2.232821     -6.941339    2.758833     -1.815230    -0.102850    -0.065808    2.768818     0.084908     2.478807    
0.621000     0.999957     -0.000802    0.008160     -0.004401    0.029980     -0.146042    -0.650001    0.862378     -1.087015    -0.335356    -0.259681    0.456029     -0.854376    -0.855336    -0.519118    0.000000     0.005041     0.014034     -0.001647    -0.012782    1.664135     0.578055     -0.296017    0.922384     3.404979     1.375018     -0.383155    -0.226254    0.984325     -0.559685    0.000000     -0.243535    -1.673727    2.127172     -6.550709    2.589431     -2.737858    -0.121064    -0.059974    2.611988     0.083123     2.188208    
