0 X(value) Y(value) Z(value) 
16.0248 -0.726948 3.68091 5.34382 
16.0297 -0.726948 3.68091 5.34189 
16.0347 -0.726948 3.68091 5.33907 
16.0397 -0.726948 3.68091 5.33718 
16.0447 -0.726948 3.68091 5.33435 
16.0497 -0.726948 3.68091 5.33245 
16.0548 -0.726948 3.68091 5.32964 
16.0597 -0.726948 3.68091 5.32774 
16.0647 -0.726948 3.68091 5.32586 
16.0698 -0.726948 3.68091 5.32306 
16.0747 -0.726948 3.68091 5.32027 
16.0797 -0.726948 3.68091 5.3184 
16.0848 -0.726948 3.68091 5.31562 
16.0898 -0.726948 3.68091 5.31375 
16.0947 -0.726948 3.68091 5.31098 
16.0997 -0.726948 3.68091 5.30912 
16.1047 -0.726948 3.68091 5.30634 
16.1097 -0.726948 3.68091 5.30451 
16.1147 -0.726948 3.68091 5.30175 
16.1198 -0.726948 3.68091 5.29992 
16.1248 -0.726948 3.68091 5.29718 
16.1298 -0.726948 3.68091 5.29536 
16.1347 -0.726948 3.68091 5.29352 
16.1397 -0.726948 3.68091 5.29079 
16.1447 -0.726948 3.68091 5.28896 
16.1498 -0.726948 3.68091 5.28626 
16.1547 -0.726948 3.68091 5.28446 
16.1597 -0.726948 3.68091 5.28176 
16.1647 -0.726948 3.68091 5.27996 
16.1697 -0.726948 3.68091 5.27725 
16.1747 -0.726948 3.68091 5.27459 
16.1797 -0.726948 3.68091 5.27281 
16.1847 -0.726948 3.68091 5.27103 
16.1897 -0.726948 3.68091 5.26836 
16.1947 -0.726948 3.68091 5.26659 
16.1997 -0.726948 3.68091 5.26394 
16.2047 -0.726948 3.68091 5.26131 
16.2097 -0.726948 3.68091 5.25955 
16.2147 -0.726948 3.68091 5.2578 
16.2197 -0.726948 3.68091 5.25518 
16.2247 -0.726948 3.68091 5.25344 
16.2297 -0.726948 3.68091 5.25083 
16.2347 -0.726948 3.68091 5.24824 
16.2397 -0.726948 3.68091 5.2465 
16.2447 -0.726948 3.68091 5.24479 
16.2497 -0.726948 3.68091 5.24222 
16.2547 -0.726948 3.68091 5.2405 
16.2597 -0.726948 3.68091 5.23794 
16.2647 -0.726948 3.68091 5.23622 
16.2697 -0.726948 3.68091 5.2337 
16.2747 -0.726948 3.68091 5.23199 
16.2797 -0.726948 3.68091 5.22946 
16.2847 -0.726948 3.68091 5.22778 
16.2897 -0.726948 3.68091 5.22527 
16.2947 -0.726948 3.68091 5.22361 
16.2997 -0.726948 3.68091 5.22112 
16.3047 -0.726948 3.68091 5.21947 
16.3097 -0.726948 3.68091 5.21697 
16.3147 -0.726948 3.68091 5.21451 
16.3197 -0.726948 3.68091 5.21285 
16.3247 -0.726948 3.68091 5.21123 
16.3297 -0.726948 3.68091 5.20878 
16.3348 -0.726948 3.68091 5.20636 
16.3397 -0.726948 3.68091 5.20474 
16.3447 -0.726948 3.68091 5.20232 
16.3498 -0.726948 3.68091 5.20072 
16.3547 -0.726948 3.68091 5.19832 
16.3597 -0.726948 3.68091 5.19673 
16.3647 -0.726948 3.68091 5.19435 
16.3698 -0.726948 3.68091 5.19278 
16.3748 -0.726948 3.68091 5.19042 
16.3797 -0.726948 3.68091 5.18885 
16.3847 -0.726948 3.68091 5.18728 
16.3897 -0.726948 3.68091 5.18495 
16.3947 -0.726948 3.68091 5.18263 
16.3997 -0.726948 3.68091 5.18108 
16.4047 -0.726948 3.68091 5.17878 
16.4097 -0.726948 3.68091 5.17725 
16.4147 -0.726948 3.68091 5.17572 
16.4197 -0.726948 3.68091 5.17342 
16.4247 -0.726948 3.68091 5.17192 
16.4297 -0.726948 3.68091 5.16967 
16.4347 -0.726948 3.68091 5.16817 
16.4397 -0.726948 3.68091 5.16594 
16.4447 -0.726948 3.68091 5.16372 
16.4497 -0.726948 3.68091 5.16224 
16.4547 -0.726948 3.68091 5.16004 
16.4597 -0.726948 3.68091 5.15856 
16.4647 -0.726948 3.68091 5.1571 
16.4697 -0.726948 3.68091 5.15492 
16.4747 -0.726948 3.68091 5.15346 
16.4797 -0.726948 3.68091 5.15131 
16.4847 -0.726948 3.68091 5.14918 
16.4897 -0.726948 3.68091 5.14776 
16.4947 -0.726948 3.68091 5.14635 
16.4998 -0.726948 3.68091 5.14423 
16.5047 -0.726948 3.68091 5.14283 
16.5098 -0.726948 3.68091 5.14143 
16.5147 -0.726948 3.68091 5.13926 
16.5197 -0.726948 3.68091 5.13727 
16.5248 -0.726948 3.68091 5.13522 
16.5297 -0.726948 3.68091 5.13386 
16.5347 -0.726948 3.68091 5.13248 
16.5397 -0.726948 3.68091 5.13045 
16.5447 -0.726948 3.68091 5.12846 
16.5497 -0.726948 3.68091 5.12712 
16.5547 -0.726948 3.68091 5.12512 
16.5597 -0.726948 3.68091 5.12381 
16.5647 -0.726948 3.68091 5.12247 
16.5697 -0.726948 3.68091 5.12052 
16.5747 -0.726948 3.68091 5.11922 
16.5797 -0.726948 3.68091 5.11729 
16.5847 -0.726948 3.68091 5.11599 
16.5898 -0.726948 3.68091 5.11408 
16.5947 -0.726948 3.68091 5.11219 
16.5998 -0.726948 3.68091 5.11091 
16.6047 -0.726948 3.68091 5.10906 
16.6097 -0.726948 3.68091 5.10781 
16.6147 -0.726948 3.68091 5.10596 
16.6197 -0.726948 3.68091 5.10472 
16.6247 -0.726948 3.68091 5.1029 
16.6297 -0.726948 3.68091 5.10168 
16.6347 -0.726948 3.68091 5.09988 
16.6397 -0.726948 3.68091 5.09869 
16.6447 -0.726948 3.68091 5.09691 
16.6497 -0.726948 3.68091 5.09572 
16.6547 -0.726948 3.68091 5.09454 
16.6597 -0.726948 3.68091 5.0928 
16.6647 -0.726948 3.68091 5.09164 
16.6697 -0.726948 3.68091 5.08992 
16.6747 -0.726948 3.68091 5.08877 
16.6797 -0.726948 3.68091 5.08709 
16.6847 -0.726948 3.68091 5.08596 
16.6897 -0.726948 3.68091 5.08427 
16.6948 -0.726948 3.68091 5.08262 
16.6997 -0.726948 3.68091 5.08151 
16.7048 -0.726948 3.68091 5.07989 
16.7097 -0.726948 3.68091 5.0788 
16.7148 -0.726948 3.68091 5.07719 
16.7197 -0.726948 3.68091 5.07613 
16.7247 -0.726948 3.68091 5.07455 
16.7297 -0.726948 3.68091 5.0735 
16.7347 -0.726948 3.68091 5.07245 
16.7397 -0.726948 3.68091 5.07091 
16.7448 -0.726948 3.68091 5.06988 
16.7497 -0.726948 3.68091 5.06837 
16.7547 -0.726948 3.68091 5.06736 
16.7597 -0.726948 3.68091 5.06587 
16.7647 -0.726948 3.68091 5.06438 
16.7697 -0.726948 3.68091 5.06341 
16.7747 -0.726948 3.68091 5.06244 
16.7797 -0.726948 3.68091 5.061 
16.7847 -0.726948 3.68091 5.05957 
16.7897 -0.726948 3.68091 5.05863 
16.7947 -0.726948 3.68091 5.05723 
16.7997 -0.726948 3.68091 5.0563 
16.8047 -0.726948 3.68091 5.05538 
16.8097 -0.726948 3.68091 5.05402 
16.8147 -0.726948 3.68091 5.05311 
16.8197 -0.726948 3.68091 5.05178 
16.8247 -0.726948 3.68091 5.05046 
16.8297 -0.726948 3.68091 5.04959 
16.8347 -0.726948 3.68091 5.04872 
16.8397 -0.726948 3.68091 5.04744 
16.8447 -0.726948 3.68091 5.04659 
16.8497 -0.726948 3.68091 5.04533 
16.8547 -0.726948 3.68091 5.0445 
16.8597 -0.726948 3.68091 5.04327 
16.8647 -0.726948 3.68091 5.04246 
16.8697 -0.726948 3.68091 5.04125 
16.8747 -0.726948 3.68091 5.04047 
16.8797 -0.726948 3.68091 5.03929 
16.8847 -0.726948 3.68091 5.03814 
16.8897 -0.726948 3.68091 5.03738 
16.8947 -0.726948 3.68091 5.03625 
16.8997 -0.726948 3.68091 5.0355 
16.9047 -0.726948 3.68091 5.0344 
16.9097 -0.726948 3.68091 5.03368 
16.9147 -0.726948 3.68091 5.0326 
16.9197 -0.726948 3.68091 5.0319 
16.9247 -0.726948 3.68091 5.03084 
16.9297 -0.726948 3.68091 5.03016 
16.9348 -0.726948 3.68091 5.02914 
16.9397 -0.726948 3.68091 5.02847 
16.9447 -0.726948 3.68091 5.02748 
16.9497 -0.726948 3.68091 5.02682 
16.9548 -0.726948 3.68091 5.02587 
16.9597 -0.726948 3.68091 5.02524 
16.9647 -0.726948 3.68091 5.02431 
16.9697 -0.726948 3.68091 5.02369 
16.9747 -0.726948 3.68091 5.02279 
16.9797 -0.726948 3.68091 5.0222 
16.9847 -0.726948 3.68091 5.02133 
16.9897 -0.726948 3.68091 5.02075 
16.9947 -0.726948 3.68091 5.01991 
16.9997 -0.726948 3.68091 5.01934 
17.0047 -0.726948 3.68091 5.01853 
17.0097 -0.726948 3.68091 5.018 
17.0147 -0.726948 3.68091 5.01721 
17.0197 -0.726948 3.68091 5.01669 
17.0247 -0.726948 3.68091 5.01593 
17.0297 -0.726948 3.68091 5.01543 
17.0347 -0.726948 3.68091 5.01495 
17.0397 -0.726948 3.68091 5.01423 
17.0447 -0.726948 3.68091 5.01376 
17.0497 -0.726948 3.68091 5.01307 
17.0547 -0.726948 3.68091 5.01262 
17.0597 -0.726948 3.68091 5.01195 
17.0647 -0.726948 3.68091 5.01152 
17.0697 -0.726948 3.68091 5.01089 
17.0747 -0.726948 3.68091 5.01048 
17.0797 -0.726948 3.68091 5.00988 
17.0847 -0.726948 3.68091 5.00949 
17.0897 -0.726948 3.68091 5.00891 
17.0947 -0.726948 3.68091 5.00854 
17.0997 -0.726948 3.68091 5.008 
17.1047 -0.726948 3.68091 5.00765 
17.1097 -0.726948 3.68091 5.00713 
17.1147 -0.726948 3.68091 5.00664 
17.1197 -0.726948 3.68091 5.00631 
17.1247 -0.726948 3.68091 5.006 
17.1297 -0.726948 3.68091 5.00555 
17.1347 -0.726948 3.68091 5.00526 
17.1397 -0.726948 3.68091 5.00483 
17.1447 -0.726948 3.68091 5.00456 
17.1497 -0.726948 3.68091 5.00416 
17.1547 -0.726948 3.68091 5.00391 
17.1597 -0.726948 3.68091 5.00354 
17.1647 -0.726948 3.68091 5.00331 
17.1697 -0.726948 3.68091 5.00297 
17.1747 -0.726948 3.68091 5.00276 
17.1797 -0.726948 3.68091 5.00245 
17.1848 -0.726948 3.68091 5.00217 
17.1897 -0.726948 3.68091 5.00198 
17.1947 -0.726948 3.68091 5.00181 
17.1997 -0.726948 3.68091 5.00156 
17.2048 -0.726948 3.68091 5.00134 
17.2097 -0.726948 3.68091 5.00119 
17.2148 -0.726948 3.68091 5.00099 
17.2197 -0.726948 3.68091 5.00087 
17.2247 -0.726948 3.68091 5.00076 
17.2297 -0.726948 3.68091 5.0006 
17.2347 -0.726948 3.68091 5.00046 
17.2397 -0.726948 3.68091 5.00038 
17.2447 -0.726948 3.68091 5.00031 
17.2497 -0.726948 3.68091 5.00021 
17.2547 -0.726948 3.68091 5.00016 
17.2597 -0.726948 3.68091 5.00009 
17.2647 -0.726948 3.68091 5.00004 
17.2697 -0.726948 3.68091 5.00002 
17.2747 -0.726948 3.68091 5.00001 
17.2797 -0.726948 3.68091 5 
17.2847 -0.726948 3.68091 5.00001 
17.2897 -0.726948 3.68091 5.00003 
17.2947 -0.726948 3.68091 5.00007 
17.2997 -0.726948 3.68091 5.00011 
17.3047 -0.726948 3.68091 5.00015 
17.3097 -0.726948 3.68091 5.00024 
17.3148 -0.726948 3.68091 5.00034 
17.3197 -0.726948 3.68091 5.00042 
17.3247 -0.726948 3.68091 5.00055 
17.3297 -0.726948 3.68091 5.00065 
17.3347 -0.726948 3.68091 5.00075 
17.3397 -0.726948 3.68091 5.00093 
17.3447 -0.726948 3.68091 5.00105 
17.3497 -0.726948 3.68091 5.00126 
17.3547 -0.726948 3.68091 5.0014 
17.3597 -0.726948 3.68091 5.00164 
17.3647 -0.726948 3.68091 5.0018 
17.3697 -0.726948 3.68091 5.00206 
17.3747 -0.726948 3.68091 5.00225 
17.3797 -0.726948 3.68091 5.00254 
17.3847 -0.726948 3.68091 5.00275 
17.3897 -0.726948 3.68091 5.00307 
17.3947 -0.726948 3.68091 5.0033 
17.3997 -0.726948 3.68091 5.00365 
17.4047 -0.726948 3.68091 5.00402 
17.4097 -0.726948 3.68091 5.00428 
17.4147 -0.726948 3.68091 5.00454 
17.4197 -0.726948 3.68091 5.00495 
17.4247 -0.726948 3.68091 5.00539 
17.4297 -0.726948 3.68091 5.00569 
17.4347 -0.726948 3.68091 5.00614 
17.4397 -0.726948 3.68091 5.00646 
17.4448 -0.726948 3.68091 5.00695 
17.4497 -0.726948 3.68091 5.00729 
17.4547 -0.726948 3.68091 5.0078 
17.4597 -0.726948 3.68091 5.00816 
17.4647 -0.726948 3.68091 5.00871 
17.4697 -0.726948 3.68091 5.00909 
17.4747 -0.726948 3.68091 5.00966 
17.4797 -0.726948 3.68091 5.01006 
17.4848 -0.726948 3.68091 5.01066 
17.4897 -0.726948 3.68091 5.01108 
17.4947 -0.726948 3.68091 5.01171 
17.4997 -0.726948 3.68091 5.01215 
17.5047 -0.726948 3.68091 5.01281 
17.5097 -0.726948 3.68091 5.01327 
17.5147 -0.726948 3.68091 5.01397 
17.5197 -0.726948 3.68091 5.01444 
17.5248 -0.726948 3.68091 5.01517 
17.5297 -0.726948 3.68091 5.01566 
17.5347 -0.726948 3.68091 5.01641 
17.5397 -0.726948 3.68091 5.01692 
17.5447 -0.726948 3.68091 5.01744 
17.5497 -0.726948 3.68091 5.01824 
17.5548 -0.726948 3.68091 5.01878 
17.5597 -0.726948 3.68091 5.0196 
17.5647 -0.726948 3.68091 5.02043 
17.5697 -0.726948 3.68091 5.02101 
17.5747 -0.726948 3.68091 5.02188 
17.5797 -0.726948 3.68091 5.02247 
17.5847 -0.726948 3.68091 5.02307 
17.5897 -0.726948 3.68091 5.02398 
17.5947 -0.726948 3.68091 5.02489 
17.5997 -0.726948 3.68091 5.02552 
17.6047 -0.726948 3.68091 5.02648 
17.6097 -0.726948 3.68091 5.02713 
17.6147 -0.726948 3.68091 5.02811 
17.6197 -0.726948 3.68091 5.02878 
17.6247 -0.726948 3.68091 5.02946 
17.6297 -0.726948 3.68091 5.03047 
17.6347 -0.726948 3.68091 5.03116 
17.6397 -0.726948 3.68091 5.03221 
17.6447 -0.726948 3.68091 5.03327 
17.6497 -0.726948 3.68091 5.034 
17.6547 -0.726948 3.68091 5.03509 
17.6597 -0.726948 3.68091 5.03583 
17.6647 -0.726948 3.68091 5.03696 
17.6697 -0.726948 3.68091 5.03772 
17.6747 -0.726948 3.68091 5.03887 
17.6797 -0.726948 3.68091 5.03965 
17.6848 -0.726948 3.68091 5.04082 
17.6897 -0.726948 3.68091 5.04162 
17.6947 -0.726948 3.68091 5.04282 
17.6997 -0.726948 3.68091 5.04364 
17.7048 -0.726948 3.68091 5.04487 
17.7097 -0.726948 3.68091 5.04571 
17.7147 -0.726948 3.68091 5.04654 
17.7197 -0.726948 3.68091 5.04781 
17.7247 -0.726948 3.68091 5.0491 
17.7297 -0.726948 3.68091 5.04998 
17.7347 -0.726948 3.68091 5.05086 
17.7397 -0.726948 3.68091 5.05219 
17.7448 -0.726948 3.68091 5.05352 
17.7497 -0.726948 3.68091 5.05443 
17.7547 -0.726948 3.68091 5.05533 
17.7597 -0.726948 3.68091 5.05671 
17.7647 -0.726948 3.68091 5.0581 
17.7697 -0.726948 3.68091 5.05904 
17.7747 -0.726948 3.68091 5.05999 
17.7797 -0.726948 3.68091 5.06143 
17.7847 -0.726948 3.68091 5.06239 
17.7897 -0.726948 3.68091 5.06384 
17.7947 -0.726948 3.68091 5.06531 
17.7997 -0.726948 3.68091 5.06631 
17.8047 -0.726948 3.68091 5.06781 
17.8097 -0.726948 3.68091 5.06882 
17.8148 -0.726948 3.68091 5.07035 
17.8197 -0.726948 3.68091 5.07138 
17.8247 -0.726948 3.68091 5.07292 
17.8297 -0.726948 3.68091 5.07397 
17.8347 -0.726948 3.68091 5.07502 
17.8397 -0.726948 3.68091 5.07661 
17.8447 -0.726948 3.68091 5.07821 
17.8497 -0.726948 3.68091 5.07929 
17.8547 -0.726948 3.68091 5.08091 
17.8597 -0.726948 3.68091 5.08202 
17.8647 -0.726948 3.68091 5.08366 
17.8697 -0.726948 3.68091 5.08479 
17.8747 -0.726948 3.68091 5.08591 
17.8797 -0.726948 3.68091 5.08759 
17.8847 -0.726948 3.68091 5.08871 
17.8897 -0.726948 3.68091 5.09043 
17.8947 -0.726948 3.68091 5.09158 
17.8997 -0.726948 3.68091 5.09332 
17.9047 -0.726948 3.68091 5.09448 
17.9097 -0.726948 3.68091 5.09625 
17.9147 -0.726948 3.68091 5.09802 
17.9197 -0.726948 3.68091 5.09922 
17.9248 -0.726948 3.68091 5.10102 
17.9297 -0.726948 3.68091 5.10225 
17.9348 -0.726948 3.68091 5.10346 
17.9397 -0.726948 3.68091 5.10529 
17.9447 -0.726948 3.68091 5.10712 
17.9497 -0.726948 3.68091 5.10836 
17.9547 -0.726948 3.68091 5.10961 
17.9597 -0.726948 3.68091 5.11149 
17.9647 -0.726948 3.68091 5.11275 
17.9697 -0.726948 3.68091 5.11467 
17.9747 -0.726948 3.68091 5.11657 
17.9797 -0.726948 3.68091 5.11786 
17.9847 -0.726948 3.68091 5.11917 
17.9897 -0.726948 3.68091 5.12111 
17.9947 -0.726948 3.68091 5.12242 
17.9997 -0.726948 3.68091 5.1244 
18.0047 -0.726948 3.68091 5.12572 
18.0097 -0.726948 3.68091 5.12771 
18.0147 -0.726948 3.68091 5.12971 
18.0197 -0.726948 3.68091 5.13107 
18.0247 -0.726948 3.68091 5.13243 
18.0297 -0.726948 3.68091 5.13446 
18.0347 -0.726948 3.68091 5.13583 
18.0397 -0.726948 3.68091 5.13789 
18.0447 -0.726948 3.68091 5.13997 
18.0497 -0.726948 3.68091 5.14136 
18.0548 -0.726948 3.68091 5.14277 
18.0597 -0.726948 3.68091 5.14486 
18.0648 -0.726948 3.68091 5.14698 
18.0697 -0.726948 3.68091 5.14841 
18.0748 -0.726948 3.68091 5.15054 
18.0797 -0.726948 3.68091 5.15198 
18.0848 -0.726948 3.68091 5.15413 
18.0897 -0.726948 3.68091 5.1556 
18.0947 -0.726948 3.68091 5.15704 
18.0997 -0.726948 3.68091 5.15922 
18.1047 -0.726948 3.68091 5.16141 
18.1097 -0.726948 3.68091 5.16289 
18.1147 -0.726948 3.68091 5.1651 
18.1197 -0.726948 3.68091 5.16659 
18.1247 -0.726948 3.68091 5.16883 
18.1297 -0.726948 3.68091 5.17035 
18.1347 -0.726948 3.68091 5.17185 
18.1397 -0.726948 3.68091 5.17413 
18.1448 -0.726948 3.68091 5.17639 
18.1497 -0.726948 3.68091 5.17795 
18.1547 -0.726948 3.68091 5.18022 
18.1597 -0.726948 3.68091 5.18178 
18.1648 -0.726948 3.68091 5.18409 
18.1697 -0.726948 3.68091 5.18565 
18.1748 -0.726948 3.68091 5.18798 
18.1797 -0.726948 3.68091 5.18955 
18.1848 -0.726948 3.68091 5.1919 
18.1897 -0.726948 3.68091 5.1935 
18.1947 -0.726948 3.68091 5.19506 
18.1997 -0.726948 3.68091 5.19744 
18.2047 -0.726948 3.68091 5.19903 
18.2097 -0.726948 3.68091 5.20146 
18.2147 -0.726948 3.68091 5.20306 
18.2197 -0.726948 3.68091 5.20547 
18.2247 -0.726948 3.68091 5.20789 
18.2297 -0.726948 3.68091 5.20954 
18.2347 -0.726948 3.68091 5.21196 
18.2397 -0.726948 3.68091 5.21365 
18.2447 -0.726948 3.68091 5.21527 
18.2497 -0.726948 3.68091 5.21772 
18.2548 -0.726948 3.68091 5.2202 
18.2597 -0.726948 3.68091 5.22188 
18.2647 -0.726948 3.68091 5.22355 
18.2697 -0.726948 3.68091 5.22606 
18.2747 -0.726948 3.68091 5.22856 
18.2797 -0.726948 3.68091 5.23023 
18.2847 -0.726948 3.68091 5.23191 
18.2897 -0.726948 3.68091 5.23191 
18.2948 -0.726948 3.68091 5.23649 
18.2997 -0.726948 3.68091 5.23873 
18.3047 -0.726948 3.68091 5.24043 
18.3097 -0.726948 3.68091 5.24299 
18.3147 -0.726948 3.68091 5.24471 
18.3197 -0.726948 3.68091 5.24729 
18.3248 -0.726948 3.68091 5.24987 
18.3297 -0.726948 3.68091 5.25162 
18.3348 -0.726948 3.68091 5.25337 
18.3397 -0.726948 3.68091 5.25597 
18.3447 -0.726948 3.68091 5.25771 
18.3497 -0.726948 3.68091 5.26033 
18.3547 -0.726948 3.68091 5.26209 
18.3597 -0.726948 3.68091 5.26474 
18.3647 -0.726948 3.68091 5.26737 
18.3697 -0.726948 3.68091 5.26914 
18.3747 -0.726948 3.68091 5.27092 
18.3797 -0.726948 3.68091 5.2736 
18.3848 -0.726948 3.68091 5.27538 
18.3897 -0.726948 3.68091 5.27807 
18.3948 -0.726948 3.68091 5.27985 
18.3997 -0.726948 3.68091 5.2826 
18.4047 -0.726948 3.68091 5.28526 
18.4097 -0.726948 3.68091 5.28709 
18.4147 -0.726948 3.68091 5.2889 
18.4197 -0.726948 3.68091 5.29163 
18.4247 -0.726948 3.68091 5.29345 
18.4297 -0.726948 3.68091 5.29618 
18.4347 -0.726948 3.68091 5.298 
18.4397 -0.726948 3.68091 5.30073 
18.4447 -0.726948 3.68091 5.30259 
18.4497 -0.726948 3.68091 5.30535 
18.4547 -0.726948 3.68091 5.30718 
18.4597 -0.726948 3.68091 5.30997 
18.4647 -0.726948 3.68091 5.3118 
18.4697 -0.726948 3.68091 5.31458 
18.4747 -0.726948 3.68091 5.31644 
18.4797 -0.726948 3.68091 5.31925 
18.4847 -0.726948 3.68091 5.32113 
18.4897 -0.726948 3.68091 5.32393 
18.4947 -0.726948 3.68091 5.32671 
18.4997 -0.726948 3.68091 5.3286 
18.5047 -0.726948 3.68091 5.33141 
18.5097 -0.726948 3.68091 5.3333 
18.5147 -0.726948 3.68091 5.33518 
18.5197 -0.726948 3.68091 5.33802 
18.5248 -0.726948 3.68091 5.34086 
18.5297 -0.726948 3.68091 5.34277 
18.5348 -0.726948 3.68091 5.34561 
18.5397 -0.726948 3.68091 5.34753 
18.5448 -0.726948 3.68091 5.35038 
18.5497 -0.726948 3.68091 5.35229 
18.5548 -0.726948 3.68091 5.35516 
18.5597 -0.726948 3.68091 5.35708 
18.5647 -0.726948 3.68091 5.35901 
18.5697 -0.726948 3.68091 5.36187 
18.5747 -0.726948 3.68091 5.36379 
18.5797 -0.726948 3.68091 5.36667 
18.5847 -0.726948 3.68091 5.36958 
18.5897 -0.726948 3.68091 5.37153 
18.5947 -0.726948 3.68091 5.37346 
18.5997 -0.726948 3.68091 5.37638 
18.6047 -0.726948 3.68091 5.37833 
18.6097 -0.726948 3.68091 5.38122 
18.6147 -0.726948 3.68091 5.38315 
18.6197 -0.726948 3.68091 5.38607 
18.6248 -0.726948 3.68091 5.38899 
18.6298 -0.726948 3.68091 5.39094 
18.6348 -0.726948 3.68091 5.39289 
18.6398 -0.726948 3.68091 5.39582 
18.6447 -0.726948 3.68091 5.39875 
18.6497 -0.726948 3.68091 5.40071 
18.6547 -0.726948 3.68091 5.40365 
18.6597 -0.726948 3.68091 5.40561 
18.6647 -0.726948 3.68091 5.40758 
18.6697 -0.726948 3.68091 5.41053 
18.6747 -0.726948 3.68091 5.41252 
18.6797 -0.726948 3.68091 5.41546 
18.6847 -0.726948 3.68091 5.4184 
18.6898 -0.726948 3.68091 5.42038 
18.6947 -0.726948 3.68091 5.42236 
18.6997 -0.726948 3.68091 5.42532 
18.7047 -0.726948 3.68091 5.4273 
18.7097 -0.726948 3.68091 5.43027 
18.7147 -0.726948 3.68091 5.43225 
18.7197 -0.726948 3.68091 5.43522 
18.7247 -0.726948 3.68091 5.43722 
18.7297 -0.726948 3.68091 5.44021 
18.7347 -0.726948 3.68091 5.44317 
18.7397 -0.726948 3.68091 5.44515 
18.7447 -0.726948 3.68091 5.44714 
18.7497 -0.726948 3.68091 5.45013 
18.7547 -0.726948 3.68091 5.45212 
18.7597 -0.726948 3.68091 5.4551 
18.7647 -0.726948 3.68091 5.4571 
18.7697 -0.726948 3.68091 5.46007 
18.7747 -0.726948 3.68091 5.46207 
18.7797 -0.726948 3.68091 5.46507 
18.7847 -0.726948 3.68091 5.46706 
18.7897 -0.726948 3.68091 5.47006 
18.7947 -0.726948 3.68091 5.47205 
18.7997 -0.726948 3.68091 5.47506 
18.8047 -0.726948 3.68091 5.47706 
18.8097 -0.726948 3.68091 5.48005 
18.8147 -0.726948 3.68091 5.48205 
18.8197 -0.726948 3.68091 5.48507 
18.8247 -0.726948 3.68091 5.48704 
18.8297 -0.726948 3.68091 5.49004 
18.8347 -0.726948 3.68091 5.49304 
18.8397 -0.726948 3.68091 5.49504 
18.8447 -0.726948 3.68091 5.49704 
18.8497 -0.726948 3.68091 5.50005 
18.8547 -0.726948 3.68091 5.50204 
18.8597 -0.726948 3.68091 5.50505 
18.8647 -0.726948 3.68091 5.50705 
18.8697 -0.726948 3.68091 5.51005 
18.8747 -0.726948 3.68091 5.51204 
18.8797 -0.726948 3.68091 5.51504 
18.8847 -0.726948 3.68091 5.51704 
18.8897 -0.726948 3.68091 5.52004 
18.8947 -0.726948 3.68091 5.52303 
18.8997 -0.726948 3.68091 5.52504 
18.9048 -0.726948 3.68091 5.52803 
18.9098 -0.726948 3.68091 5.53003 
18.9147 -0.726948 3.68091 5.53204 
18.9197 -0.726948 3.68091 5.53504 
18.9247 -0.726948 3.68091 5.53802 
18.9297 -0.726948 3.68091 5.54 
18.9348 -0.726948 3.68091 5.54199 
18.9398 -0.726948 3.68091 5.545 
18.9447 -0.726948 3.68091 5.54698 
18.9497 -0.726948 3.68091 5.54996 
18.9547 -0.726948 3.68091 5.55294 
18.9597 -0.726948 3.68091 5.55494 
18.9648 -0.726948 3.68091 5.55791 
18.9697 -0.726948 3.68091 5.55992 
18.9747 -0.726948 3.68091 5.5619 
18.9797 -0.726948 3.68091 5.56488 
18.9847 -0.726948 3.68091 5.56687 
18.9898 -0.726948 3.68091 5.56983 
18.9947 -0.726948 3.68091 5.57181 
18.9997 -0.726948 3.68091 5.57478 
19.0048 -0.726948 3.68091 5.57775 
19.0097 -0.726948 3.68091 5.57974 
19.0147 -0.726948 3.68091 5.58171 
19.0197 -0.726948 3.68091 5.58463 
19.0248 -0.726948 3.68091 5.58759 
19.0298 -0.726948 3.68091 5.58959 
19.0347 -0.726948 3.68091 5.59154 
19.0398 -0.726948 3.68091 5.5945 
19.0447 -0.726948 3.68091 5.59646 
19.0497 -0.726948 3.68091 5.59939 
19.0547 -0.726948 3.68091 5.60135 
19.0597 -0.726948 3.68091 5.60427 
19.0647 -0.726948 3.68091 5.60623 
19.0697 -0.726948 3.68091 5.60918 
19.0747 -0.726948 3.68091 5.61114 
19.0797 -0.726948 3.68091 5.61404 
19.0847 -0.726948 3.68091 5.61694 
19.0897 -0.726948 3.68091 5.61889 
19.0947 -0.726948 3.68091 5.62084 
19.0997 -0.726948 3.68091 5.62375 
19.1047 -0.726948 3.68091 5.62568 
19.1097 -0.726948 3.68091 5.62858 
19.1147 -0.726948 3.68091 5.63052 
19.1197 -0.726948 3.68091 5.63341 
19.1247 -0.726948 3.68091 5.63534 
19.1297 -0.726948 3.68091 5.63823 
19.1347 -0.726948 3.68091 5.64017 
19.1397 -0.726948 3.68091 5.64301 
19.1447 -0.726948 3.68091 5.64588 
19.1497 -0.726948 3.68091 5.64781 
19.1547 -0.726948 3.68091 5.64973 
19.1597 -0.726948 3.68091 5.6526 
19.1647 -0.726948 3.68091 5.65448 
19.1697 -0.726948 3.68091 5.65732 
19.1747 -0.726948 3.68091 5.66017 
19.1797 -0.726948 3.68091 5.66207 
19.1847 -0.726948 3.68091 5.6649 
19.1897 -0.726948 3.68091 5.66678 
19.1947 -0.726948 3.68091 5.66868 
19.1997 -0.726948 3.68091 5.67152 
