0 RMx(value) RMy(value) RFz(value) 
17.4249 0 0 0 
17.4299 0 0 0 
17.4349 0 0 0 
17.4399 0 0 0 
17.4449 0 0 0 
17.4499 0 0 0 
17.4549 0 0 0 
17.4599 0 0 0 
17.4649 0 0 0 
17.4699 0 0 0 
17.4749 0 0 0 
17.4799 0 0 0 
17.4849 0 0 0 
17.4899 0 0 0 
17.4949 0 0 0 
17.4999 0 0 0 
17.5049 0 0 0 
17.5099 0 0 0 
17.5149 0 0 0 
17.5199 0 0 0 
17.5249 0 0 0 
17.5299 0 0 0 
17.5349 0 0 0 
17.5399 0 0 0 
17.5449 0 0 0 
17.5499 0 0 0 
17.5549 0 0 0 
17.5599 0 0 0 
17.5649 0 0 0 
17.5699 0 0 0 
17.5749 0 0 0 
17.5799 0 0 0 
17.5849 0 0 0 
17.5899 0 0 0 
17.5949 0 0 0 
17.5999 0 0 0 
17.6049 0 0 0 
17.6099 0 0 0 
17.6149 0 0 0 
17.6199 0 0 0 
17.6249 0 0 0 
17.6299 0 0 0 
17.6349 0 0 0 
17.6399 0 0 0 
17.6449 0 0 0 
17.6499 0 0 0 
17.6549 0 0 0 
17.6599 0 0 0 
17.6649 0 0 0 
17.6699 0 0 0 
17.6749 0 0 0 
17.6798 0 0 0 
17.6848 0 0 0 
17.6899 0 0 0 
17.6949 0 0 0 
17.6999 0 0 0 
17.7049 0 0 0 
17.7099 0 0 0 
17.7149 0 0 0 
17.7199 0 0 0 
17.7249 0 0 0 
17.7299 0 0 0 
17.7349 0 0 0 
17.7399 0 0 0 
17.7449 0 0 0 
17.7499 0 0 0 
17.7549 0 0 0 
17.7599 0 0 0 
17.7649 0 0 0 
17.7699 0 0 0 
17.7749 0 0 0 
17.7799 0 0 0 
17.7849 0 0 0 
17.7899 0 0 0 
17.7949 0 0 0 
17.7999 0 0 0 
17.8049 0 0 0 
17.8099 0 0 0 
17.8149 0 0 0 
17.8199 0 0 0 
17.8249 0 0 0 
17.8299 0 0 0 
17.8349 0 0 0 
17.8399 0 0 0 
17.8449 0 0 0 
17.8499 0 0 0 
17.8549 0 0 0 
17.8599 0 0 0 
17.8649 0 0 0 
17.8699 0 0 0 
17.8749 0 0 0 
17.8799 0 0 0 
17.8849 0 0 0 
17.8899 0 0 0 
17.8949 0 0 0 
17.8999 0 0 0 
17.9049 0 0 0 
17.9099 0 0 0 
17.9149 0 0 0 
17.9199 0 0 0 
17.9248 0 0 0 
17.9298 0 0 0 
17.9349 0 0 0 
17.9399 0 0 0 
17.9449 0 0 0 
17.9498 0 0 0 
17.9549 0 0 0 
17.9599 0 0 0 
17.9649 0 0 0 
17.9699 0 0 0 
17.9749 0 0 0 
17.9799 0 0 0 
17.9849 0 0 0 
17.9899 0 0 0 
17.9949 0 0 0 
17.9999 0 0 0 
18.0049 0 0 0 
18.0099 0 0 0 
18.0149 0 0 0 
18.0199 0 0 0 
18.0249 0 0 0 
18.0299 0 0 0 
18.0349 0 0 0 
18.0399 0 0 0 
18.0449 0 0 0 
18.0499 0 0 0 
18.0549 0 0 0 
18.0599 0 0 0 
18.0649 0 0 0 
18.0699 0 0 0 
18.0749 0 0 0 
18.0799 0 0 0 
18.0849 0 0 0 
18.0899 0 0 0 
18.0949 0 0 0 
18.0999 0 0 0 
18.1049 0 0 0 
18.1099 0 0 0 
18.1149 0 0 0 
18.1199 0 0 0 
18.1249 0 0 0 
18.1299 0 0 0 
18.1349 0 0 0 
18.1399 0 0 0 
18.1449 0 0 0 
18.1499 0 0 0 
18.1549 0 0 0 
18.1599 0 0 0 
18.1649 0 0 0 
18.1699 0 0 0 
18.1749 0 0 0 
18.1799 0 0 0 
18.1849 0 0 0 
18.1899 0 0 0 
18.1949 0 0 0 
18.1999 0 0 0 
18.2049 0 0 0 
18.2099 0 0 0 
18.2149 0 0 0 
18.2199 0 0 0 
18.2249 0 0 0 
18.2299 0 0 0 
18.2349 0 0 0 
18.2399 0 0 0 
18.2449 0 0 0 
18.2499 0 0 0 
18.2549 0 0 0 
18.2599 0 0 0 
18.2649 0 0 0 
18.2699 0 0 0 
18.2749 0 0 0 
18.2799 0 0 0 
18.2849 0 0 0 
18.2899 0 0 0 
18.2949 0 0 0 
18.2999 0 0 0 
18.3049 0 0 0 
18.3099 0 0 0 
18.3149 0 0 0 
18.3199 0 0 0 
18.3249 0 0 0 
18.3299 0 0 0 
18.3349 0 0 0 
18.3399 0 0 0 
18.3448 0 0 0 
18.3498 0 0 0 
18.3548 0 0 0 
18.3599 0 0 0 
18.3649 0 0 0 
18.3698 0 0 0 
18.3749 0 0 0 
18.3799 0 0 0 
18.3849 0 0 0 
18.3898 0 0 0 
18.3949 0 0 0 
18.3998 0 0 0 
18.4049 0 0 0 
18.4099 0 0 0 
18.4149 0 0 0 
18.4198 0 0 0 
18.4249 0 0 0 
18.4299 0 0 0 
18.4349 0 0 0 
18.4399 0 0 0 
18.4449 0 0 0 
18.4499 0 0 0 
18.4549 0 0 0 
18.4599 0 0 0 
18.4649 0 0 0 
18.4698 0 0 0 
18.4749 0 0 0 
18.4799 0 0 0 
18.4849 0 0 0 
18.4899 0 0 0 
18.4949 0 0 0 
18.4999 0 0 0 
18.5049 0 0 0 
18.5099 0 0 0 
18.5149 0 0 0 
18.5198 0 0 0 
18.5249 0 0 0 
18.5299 0 0 0 
18.5349 0 0 0 
18.5399 0 0 0 
18.5449 0 0 0 
18.5499 0 0 0 
18.5549 0 0 0 
18.5599 0 0 0 
18.5648 0 0 0 
18.5698 0 0 0 
18.5748 0 0 0 
18.5798 0 0 0 
18.5849 0 0 0 
18.5899 0 0 0 
18.5949 0 0 0 
18.5999 0 0 0 
18.6049 0 0 0 
18.6098 0 0 0 
18.6149 0 0 0 
18.6198 0 0 0 
18.6249 0 0 0 
18.6299 0 0 0 
18.6349 0 0 0 
18.6399 0 0 0 
18.6449 0 0 0 
18.6499 0 0 0 
18.6549 0 0 0 
18.6599 0 0 0 
18.6649 0 0 0 
18.6699 0 0 0 
18.6748 0 0 0 
18.6798 0 0 0 
18.6849 0 0 0 
18.6899 0 0 0 
18.6948 0 0 0 
18.6999 0 0 0 
18.7049 0 0 0 
18.7099 0 0 0 
18.7149 0 0 0 
18.7199 0 0 0 
18.7249 0 0 0 
18.7299 0 0 0 
18.7349 0 0 0 
18.7399 0 0 0 
18.7449 0 0 0 
18.7499 0 0 0 
18.7549 0 0 0 
18.7599 0 0 0 
18.7649 0 0 0 
18.7699 0 0 0 
18.7749 0 0 0 
18.7799 0 0 0 
18.7849 0 0 0 
18.7899 0 0 0 
18.7949 0 0 0 
18.7999 0 0 0 
18.8049 0 0 0 
18.8099 0 0 0 
18.8149 0 0 0 
18.8199 0 0 0 
18.8249 0 0 0 
18.8299 0 0 0 
18.8349 0 0 0 
18.8399 0 0 0 
18.8449 0 0 0 
18.8499 0 0 0 
18.8549 0 0 0 
18.8599 0 0 0 
18.8649 0 0 0 
18.8699 0 0 0 
18.8749 0 0 0 
18.8799 0 0 0 
18.8849 0 0 0 
18.8899 0 0 0 
18.8949 0 0 0 
18.8998 0 0 0 
18.9049 0 0 0 
18.9099 0 0 0 
18.9149 0 0 0 
18.9199 0 0 0 
18.9249 0 0 0 
18.9299 0 0 0 
18.9349 0 0 0 
18.9399 0 0 0 
18.9449 0 0 0 
18.9499 0 0 0 
18.9549 0 0 0 
18.9599 0 0 0 
18.9649 0 0 0 
18.9699 0 0 0 
18.9749 0 0 0 
18.9799 0 0 0 
18.9849 0 0 0 
18.9899 0 0 0 
18.9949 0 0 0 
18.9999 0 0 0 
19.0049 0 0 0 
19.0099 0 0 0 
19.0149 0 0 0 
19.0199 0 0 0 
19.0249 0 0 0 
19.0299 0 0 0 
19.0349 0 0 0 
19.0399 0 0 0 
19.0449 0 0 0 
19.0498 0 0 0 
19.0548 0 0 0 
19.0598 0 0 0 
19.0648 0 0 0 
19.0699 0 0 0 
19.0749 0 0 0 
19.0799 0 0 0 
19.0849 0 0 0 
19.0899 0 0 0 
19.0949 0 0 0 
19.0999 0 0 0 
19.1049 0 0 0 
19.1099 0 0 0 
19.1149 0 0 0 
19.1199 0 0 0 
19.1249 0 0 0 
19.1298 0 0 0 
19.1349 0 0 0 
19.1399 0 0 0 
19.1449 0 0 0 
19.1499 0 0 0 
19.1549 0 0 0 
19.1599 0 0 0 
19.1649 0 0 0 
19.1699 0 0 0 
19.1749 0 0 0 
19.1799 0 0 0 
19.1849 0 0 0 
19.1899 0 0 0 
19.1949 0 0 0 
19.1999 0 0 0 
19.2049 0 0 0 
19.2099 0 0 0 
19.2149 0 0 0 
19.2199 0 0 0 
19.2249 0 0 0 
19.2299 0 0 0 
19.2349 0 0 0 
19.2399 0 0 0 
19.2449 0 0 0 
19.2499 0 0 0 
19.2549 0 0 0 
19.2599 0 0 0 
19.2649 0 0 0 
19.2699 0 0 0 
19.2749 0 0 0 
19.2798 0 0 0 
19.2849 0 0 0 
19.2899 0 0 0 
19.2948 0 0 0 
19.2998 0 0 0 
19.3049 0 0 0 
19.3099 0 0 0 
19.3149 0 0 0 
19.3199 0 0 0 
19.3249 0 0 0 
19.3299 0 0 0 
19.3349 0 0 0 
19.3399 0 0 0 
19.3449 0 0 0 
19.3499 0 0 0 
19.3548 0 0 0 
19.3599 0 0 0 
19.3649 0 0 0 
19.3699 0 0 0 
19.3749 0 0 0 
19.3799 0 0 0 
19.3849 0 0 0 
19.3899 0 0 0 
19.3949 0 0 0 
19.3999 0 0 0 
19.4049 0 0 0 
19.4099 0 0 0 
19.4149 0 0 0 
19.4199 0 0 0 
19.4249 0 0 0 
19.4299 0 0 0 
19.4349 0 0 0 
19.4399 0 0 0 
19.4449 0 0 0 
19.4499 0 0 0 
19.4549 0 0 0 
19.4599 0 0 0 
19.4649 0 0 0 
19.4698 0 0 0 
19.4749 0 0 0 
19.4799 0 0 0 
19.4849 0 0 0 
19.4899 0 0 0 
19.4949 0 0 0 
19.4999 0 0 0 
19.5049 0 0 0 
19.5099 0 0 0 
19.5149 0 0 0 
19.5199 0 0 0 
19.5249 0 0 0 
19.5299 0 0 0 
19.5349 0 0 0 
19.5399 0 0 0 
19.5449 0 0 0 
19.5499 0 0 0 
19.5549 0 0 0 
19.5599 0 0 0 
19.5649 0 0 0 
19.5699 0 0 0 
19.5749 0 0 0 
19.5799 0 0 0 
19.5849 0 0 0 
19.5899 0 0 0 
19.5949 0 0 0 
19.5999 0 0 0 
19.6049 0 0 0 
19.6099 0 0 0 
19.6149 0 0 0 
19.6199 0 0 0 
19.6249 0 0 0 
19.6299 0 0 0 
19.6349 0 0 0 
19.6399 0 0 0 
19.6448 0 0 0 
19.6499 0 0 0 
19.6549 0 0 0 
19.6599 0 0 0 
19.6649 0 0 0 
19.6699 0 0 0 
19.6749 0 0 0 
19.6799 0 0 0 
19.6849 0 0 0 
19.6899 0 0 0 
19.6949 0 0 0 
19.6999 0 0 0 
19.7049 0 0 0 
19.7099 0 0 0 
19.7149 0 0 0 
19.7199 0 0 0 
19.7249 0 0 0 
19.7299 0 0 0 
19.7349 0 0 0 
19.7399 0 0 0 
19.7449 0 0 0 
19.7499 0 0 0 
19.7549 0 0 0 
19.7599 0 0 0 
19.7649 0 0 0 
19.7699 0 0 0 
19.7749 0 0 0 
19.7799 0 0 0 
19.7849 0 0 0 
19.7899 0 0 0 
19.7949 0 0 0 
19.7999 0 0 0 
19.8049 0 0 0 
19.8099 0 0 0 
19.8148 0 0 0 
19.8199 0 0 0 
19.8249 0 0 0 
19.8299 0 0 0 
19.8349 0 0 0 
19.8399 0 0 0 
19.8449 0 0 0 
19.8499 0 0 0 
19.8549 0 0 0 
19.8599 0 0 0 
19.8649 0 0 0 
19.8699 0 0 0 
19.8749 0 0 0 
19.8799 0 0 0 
19.8849 0 0 0 
19.8899 0 0 0 
19.8949 0 0 0 
19.8999 0 0 0 
19.9049 0 0 0 
19.9099 0 0 0 
19.9149 0 0 0 
19.9199 0 0 0 
19.9249 0 0 0 
19.9299 0 0 0 
19.9349 0 0 0 
19.9399 0 0 0 
19.9449 0 0 0 
19.9499 0 0 0 
19.9549 0 0 0 
19.9599 0 0 0 
19.9649 0 0 0 
19.9699 0 0 0 
19.9749 0 0 0 
19.9799 0 0 0 
19.9848 0 0 0 
19.9899 0 0 0 
19.9949 0 0 0 
19.9999 0 0 0 
20.0049 0 0 0 
20.0099 0 0 0 
20.0149 0 0 0 
20.0199 0 0 0 
20.0249 0 0 0 
20.0299 0 0 0 
20.0349 0 0 0 
20.0399 0 0 0 
20.0449 0 0 0 
20.0499 0 0 0 
20.0549 0 0 0 
20.0599 0 0 0 
20.0649 0 0 0 
20.0699 0 0 0 
20.0749 0 0 0 
20.0799 0 0 0 
20.0849 0 0 0 
20.0899 0 0 0 
20.0949 0 0 0 
20.0998 0 0 0 
20.1049 0 0 0 
20.1099 0 0 0 
20.1149 0 0 0 
20.1199 0 0 0 
20.1249 0 0 0 
20.1299 0 0 0 
20.1349 0 0 0 
20.1399 0 0 0 
20.1449 0 0 0 
20.1499 0 0 0 
20.1549 0 0 0 
20.1599 0 0 0 
20.1649 0 0 0 
20.1699 0 0 0 
20.1749 0 0 0 
20.1799 0 0 0 
20.1849 0 0 0 
20.1899 0 0 0 
20.1949 0 0 0 
20.1999 0 0 0 
20.2049 0 0 0 
20.2099 0 0 0 
20.2149 0 0 0 
20.2199 0 0 0 
20.2249 0 0 0 
20.2299 0 0 0 
20.2349 0 0 0 
20.2399 0 0 0 
20.2449 0 0 0 
20.2499 0 0 0 
20.2549 0 0 0 
20.2599 0 0 0 
20.2649 0 0 0 
20.2698 0 0 0 
20.2749 0 0 0 
20.2799 0 0 0 
20.2849 0 0 0 
20.2899 0 0 0 
20.2949 0 0 0 
20.2999 0 0 0 
20.3049 0 0 0 
20.3099 0 0 0 
20.3149 0 0 0 
20.3199 0 0 0 
20.3249 0 0 0 
20.3299 0 0 0 
20.3348 0 0 0 
20.3399 0 0 0 
20.3449 0 0 0 
20.3499 0 0 0 
20.3549 0 0 0 
20.3599 0 0 0 
20.3649 0 0 0 
20.3699 0 0 0 
20.3749 0 0 0 
20.3799 0 0 0 
20.3849 0 0 0 
20.3899 0 0 0 
20.3949 0 0 0 
20.3999 0 0 0 
20.4049 0 0 0 
20.4099 0 0 0 
20.4149 0 0 0 
20.4199 0 0 0 
20.4249 0 0 0 
20.4299 0 0 0 
20.4349 0 0 0 
20.4399 0 0 0 
20.4449 0 0 0 
20.4499 0 0 0 
20.4549 0 0 0 
20.4599 0 0 0 
20.4649 0 0 0 
20.4699 0 0 0 
20.4749 0 0 0 
20.4798 0 0 0 
20.4848 0 0 0 
20.4899 0 0 0 
20.4948 0 0 0 
20.4998 0 0 0 
20.5049 0 0 0 
20.5098 0 0 0 
20.5149 0 0 0 
20.5199 0 0 0 
20.5249 0 0 0 
20.5299 0 0 0 
20.5349 0 0 0 
20.5399 0 0 0 
20.5449 0 0 0 
20.5499 0 0 0 
20.5549 0 0 0 
20.5599 0 0 0 
20.5649 0 0 0 
20.5699 0 0 0 
20.5749 0 0 0 
20.5799 0 0 0 
20.5849 0 0 0 
20.5899 0 0 0 
20.5949 0 0 0 
20.5999 0 0 0 
20.6049 0 0 0 
20.6099 0 0 0 
20.6149 0 0 0 
20.6199 0 0 0 
20.6249 0 0 0 
20.6299 0 0 0 
20.6349 0 0 0 
20.6399 0 0 0 
20.6449 0 0 0 
20.6499 0 0 0 
20.6549 0 0 0 
20.6599 0 0 0 
20.6649 0 0 0 
20.6699 0 0 0 
20.6749 0 0 0 
20.6799 0 0 0 
20.6849 0 0 0 
20.6899 0 0 0 
20.6949 0 0 0 
20.6999 0 0 0 
20.7049 0 0 0 
20.7099 0 0 0 
20.7149 0 0 0 
20.7199 0 0 0 
20.7249 0 0 0 
20.7299 0 0 0 
20.7349 0 0 0 
20.7399 0 0 0 
20.7449 0 0 0 
20.7499 0 0 0 
20.7549 0 0 0 
20.7599 0 0 0 
20.7649 0 0 0 
20.7699 0 0 0 
20.7749 0 0 0 
20.7799 0 0 0 
20.7849 0 0 0 
20.7899 0 0 0 
20.7949 0 0 0 
20.7999 0 0 0 
20.8049 0 0 0 
20.8099 0 0 0 
20.8149 0 0 0 
20.8199 0 0 0 
20.8249 0 0 0 
20.8299 0 0 0 
20.8349 0 0 0 
20.8399 0 0 0 
20.8449 0 0 0 
20.8499 0 0 0 
20.8549 0 0 0 
20.8598 0 0 0 
20.8649 0 0 0 
20.8699 0 0 0 
20.8749 0 0 0 
20.8799 0 0 0 
20.8849 0 0 0 
20.8899 0 0 0 
20.8949 0 0 0 
20.8999 0 0 0 
20.9049 0 0 0 
20.9099 0 0 0 
20.9149 0 0 0 
20.9199 0 0 0 
20.9249 0 0 0 
20.9299 0 0 0 
20.9349 0 0 0 
20.9399 0 0 0 
20.9449 0 0 0 
20.9499 0 0 0 
20.9549 0 0 0 
20.9599 0 0 0 
20.9649 0 0 0 
20.9699 0 0 0 
20.9749 0 0 0 
20.9799 0 0 0 
20.9849 0 0 0 
20.9899 0 0 0 
20.9949 0 0 0 
20.9999 0 0 0 
21.0049 0 0 0 
21.0099 0 0 0 
21.0149 0 0 0 
21.0199 0 0 0 
21.0249 0 0 0 
21.0299 0 0 0 
21.0348 0 0 0 
21.0399 0 0 0 
21.0449 0 0 0 
21.0499 0 0 0 
21.0548 0 0 0 
21.0599 0 0 0 
21.0649 0 0 0 
21.0699 0 0 0 
21.0749 0 0 0 
21.0799 0 0 0 
21.0849 0 0 0 
21.0899 0 0 0 
21.0949 0 0 0 
21.0999 0 0 0 
21.1049 0 0 0 
21.1098 0 0 0 
21.1149 0 0 0 
21.1199 0 0 0 
21.1248 0 0 0 
21.1298 0 0 0 
21.1348 0 0 0 
21.1398 0 0 0 
21.1448 0 0 0 
21.1498 0 0 0 
21.1548 0 0 0 
21.1598 0 0 0 
21.1649 0 0 0 
21.1699 0 0 0 
21.1749 0 0 0 
21.1799 0 0 0 
21.1849 0 0 0 
21.1898 0 0 0 
21.1948 0 0 0 
21.1998 0 0 0 
21.2048 0 0 0 
21.2099 0 0 0 
21.2149 0 0 0 
21.2199 0 0 0 
21.2249 0 0 0 
21.2299 0 0 0 
21.2349 0 0 0 
21.2399 0 0 0 
21.2449 0 0 0 
21.2499 0 0 0 
21.2549 0 0 0 
21.2599 0 0 0 
21.2649 0 0 0 
21.2698 0 0 0 
21.2749 0 0 0 
21.2799 0 0 0 
21.2849 0 0 0 
21.2899 0 0 0 
21.2949 0 0 0 
21.2999 0 0 0 
21.3049 0 0 0 
21.3099 0 0 0 
21.3149 0 0 0 
21.3199 0 0 0 
21.3249 0 0 0 
21.3299 0 0 0 
21.3349 0 0 0 
21.3399 0 0 0 
21.3449 0 0 0 
21.3499 0 0 0 
21.3549 0 0 0 
21.3599 0 0 0 
21.3649 0 0 0 
21.3699 0 0 0 
21.3749 0 0 0 
21.3799 0 0 0 
21.3849 0 0 0 
21.3899 0 0 0 
21.3949 0 0 0 
21.3999 0 0 0 
21.4049 0 0 0 
21.4099 0 0 0 
21.4148 0 0 0 
21.4199 0 0 0 
21.4248 0 0 0 
21.4299 0 0 0 
21.4349 0 0 0 
21.4399 0 0 0 
21.4449 0 0 0 
21.4499 0 0 0 
21.4549 0 0 0 
21.4599 0 0 0 
21.4649 0 0 0 
21.4699 0 0 0 
21.4749 0 0 0 
21.4799 0 0 0 
21.4849 0 0 0 
21.4899 0 0 0 
21.4949 0 0 0 
21.4999 0 0 0 
21.5049 0 0 0 
21.5099 0 0 0 
21.5149 0 0 0 
21.5199 0 0 0 
21.5248 0 0 0 
21.5299 0 0 0 
21.5349 0 0 0 
21.5399 0 0 0 
21.5449 0 0 0 
21.5499 0 0 0 
21.5549 0 0 0 
21.5599 0 0 0 
21.5649 0 0 0 
21.5699 0 0 0 
21.5749 0 0 0 
21.5799 0 0 0 
21.5849 0 0 0 
21.5899 0 0 0 
21.5949 0 0 0 
21.5998 0 0 0 
21.6049 0 0 0 
21.6098 0 0 0 
21.6149 0 0 0 
21.6199 0 0 0 
21.6248 0 0 0 
21.6299 0 0 0 
21.6349 0 0 0 
21.6399 0 0 0 
21.6449 0 0 0 
21.6499 0 0 0 
21.6549 0 0 0 
21.6599 0 0 0 
21.6649 0 0 0 
21.6699 0 0 0 
21.6749 0 0 0 
21.6799 0 0 0 
21.6849 0 0 0 
21.6899 0 0 0 
21.6949 0 0 0 
21.6999 0 0 0 
21.7049 0 0 0 
21.7099 0 0 0 
21.7149 0 0 0 
21.7199 0 0 0 
21.7248 0 0 0 
21.7299 0 0 0 
21.7349 0 0 0 
21.7399 0 0 0 
21.7449 0 0 0 
21.7499 0 0 0 
21.7549 0 0 0 
21.7599 0 0 0 
21.7649 0 0 0 
21.7699 0 0 0 
21.7749 0 0 0 
21.7799 0 0 0 
21.7848 0 0 0 
21.7899 0 0 0 
21.7949 0 0 0 
21.7999 0 0 0 
21.8049 0 0 0 
21.8099 0 0 0 
21.8149 0 0 0 
21.8198 0 0 0 
21.8249 0 0 0 
21.8299 0 0 0 
21.8349 0 0 0 
21.8399 0 0 0 
21.8449 0 0 0 
21.8499 0 0 0 
21.8549 0 0 0 
21.8599 0 0 0 
21.8649 0 0 0 
21.8699 0 0 0 
21.8749 0 0 0 
21.8799 0 0 0 
21.8849 0 0 0 
21.8899 0 0 0 
21.8949 0 0 0 
21.8999 0 0 0 
21.9049 0 0 0 
21.9099 0 0 0 
21.9149 0 0 0 
21.9199 0 0 0 
21.9249 0 0 0 
21.9299 0 0 0 
21.9349 0 0 0 
21.9399 0 0 0 
21.9449 0 0 0 
21.9499 0 0 0 
21.9549 0 0 0 
21.9599 0 0 0 
21.9649 0 0 0 
21.9699 0 0 0 
21.9748 0 0 0 
21.9799 0 0 0 
21.9849 0 0 0 
21.9899 0 0 0 
21.9949 0 0 0 
21.9999 0 0 0 
22.0049 0 0 0 
22.0099 0 0 0 
22.0149 0 0 0 
22.0199 0 0 0 
22.0249 0 0 0 
22.0299 0 0 0 
22.0349 0 0 0 
22.0399 0 0 0 
22.0449 0 0 0 
22.0499 0 0 0 
22.0549 0 0 0 
22.0599 0 0 0 
22.0649 0 0 0 
22.0699 0 0 0 
22.0749 0 0 0 
22.0799 0 0 0 
22.0849 0 0 0 
22.0899 0 0 0 
22.0949 0 0 0 
22.0999 0 0 0 
22.1049 0 0 0 
22.1099 0 0 0 
22.1149 0 0 0 
22.1199 0 0 0 
22.1249 0 0 0 
22.1298 0 0 0 
22.1349 0 0 0 
22.1399 0 0 0 
22.1449 0 0 0 
22.1498 0 0 0 
22.1549 0 0 0 
22.1599 0 0 0 
22.1649 0 0 0 
22.1699 0 0 0 
22.1749 0 0 0 
22.1799 0 0 0 
22.1849 0 0 0 
22.1899 0 0 0 
22.1949 0 0 0 
22.1999 0 0 0 
22.2049 0 0 0 
22.2099 0 0 0 
22.2149 0 0 0 
22.2199 0 0 0 
22.2249 0 0 0 
22.2299 0 0 0 
22.2349 0 0 0 
22.2399 0 0 0 
22.2449 0 0 0 
22.2499 0 0 0 
22.2549 0 0 0 
22.2599 0 0 0 
22.2648 0 0 0 
22.2699 0 0 0 
22.2748 0 0 0 
22.2799 0 0 0 
22.2849 0 0 0 
22.2899 0 0 0 
22.2949 0 0 0 
22.2999 0 0 0 
22.3049 0 0 0 
22.3099 0 0 0 
22.3149 0 0 0 
22.3199 0 0 0 
22.3249 0 0 0 
22.3299 0 0 0 
22.3349 0 0 0 
22.3399 0 0 0 
22.3449 0 0 0 
22.3499 0 0 0 
22.3549 0 0 0 
22.3599 0 0 0 
22.3649 0 0 0 
22.3699 0 0 0 
22.3749 0 0 0 
22.3799 0 0 0 
22.3849 0 0 0 
22.3899 0 0 0 
22.3949 0 0 0 
22.3999 0 0 0 
22.4049 0 0 0 
22.4099 0 0 0 
22.4149 0 0 0 
22.4199 0 0 0 
22.4249 0 0 0 
22.4299 0 0 0 
22.4349 0 0 0 
22.4399 0 0 0 
22.4449 0 0 0 
22.4499 0 0 0 
22.4549 0 0 0 
22.4599 0 0 0 
22.4649 0 0 0 
22.4699 0 0 0 
22.4749 0 0 0 
22.4799 0 0 0 
22.4849 0 0 0 
22.4899 0 0 0 
22.4949 0 0 0 
22.4999 0 0 0 
22.5049 0 0 0 
22.5099 0 0 0 
22.5149 0 0 0 
22.5199 0 0 0 
22.5249 0 0 0 
22.5299 0 0 0 
22.5349 0 0 0 
22.5399 0 0 0 
22.5449 0 0 0 
22.5499 0 0 0 
22.5549 0 0 0 
22.5599 0 0 0 
22.5649 0 0 0 
22.5699 0 0 0 
22.5749 0 0 0 
22.5799 0 0 0 
22.5849 0 0 0 
22.5899 0 0 0 
22.5949 0 0 0 
22.5999 0 0 0 
22.6049 0 0 0 
22.6099 0 0 0 
22.6149 0 0 0 
22.6199 0 0 0 
22.6249 0 0 0 
22.6299 0 0 0 
22.6349 0 0 0 
22.6399 0 0 0 
22.6449 0 0 0 
22.6499 0 0 0 
22.6549 0 0 0 
22.6599 0 0 0 
22.6649 0 0 0 
22.6699 0 0 0 
22.6749 0 0 0 
22.6799 0 0 0 
22.6849 0 0 0 
22.6899 0 0 0 
22.6949 0 0 0 
22.6999 0 0 0 
22.7049 0 0 0 
22.7099 0 0 0 
22.7149 0 0 0 
22.7199 0 0 0 
22.7249 0 0 0 
22.7299 0 0 0 
22.7349 0 0 0 
22.7399 0 0 0 
22.7449 0 0 0 
22.7499 0 0 0 
22.7549 0 0 0 
22.7599 0 0 0 
22.7649 0 0 0 
22.7699 0 0 0 
22.7749 0 0 0 
22.7799 0 0 0 
22.7849 0 0 0 
22.7899 0 0 0 
22.7949 0 0 0 
22.7999 0 0 0 
22.8049 0 0 0 
22.8099 0 0 0 
22.8149 0 0 0 
22.8199 0 0 0 
22.8249 0 0 0 
22.8299 0 0 0 
22.8349 0 0 0 
22.8399 0 0 0 
22.8449 0 0 0 
22.8499 0 0 0 
22.8549 0 0 0 
22.8599 0 0 0 
22.8649 0 0 0 
22.8699 0 0 0 
22.8749 0 0 0 
22.8799 0 0 0 
22.8848 0 0 0 
22.8898 0 0 0 
22.8949 0 0 0 
22.8999 0 0 0 
22.9049 0 0 0 
22.9098 0 0 0 
22.9149 0 0 0 
22.9199 0 0 0 
22.9249 0 0 0 
22.9299 0 0 0 
22.9349 0 0 0 
22.9399 0 0 0 
22.9449 0 0 0 
22.9499 0 0 0 
22.9549 0 0 0 
22.9598 0 0 0 
22.9649 0 0 0 
22.9699 0 0 0 
22.9749 0 0 0 
22.9799 0 0 0 
22.9849 0 0 0 
22.9899 0 0 0 
22.9949 0 0 0 
22.9999 0 0 0 
23.0049 0 0 0 
23.0099 0 0 0 
23.0149 0 0 0 
23.0199 0 0 0 
23.0249 0 0 0 
23.0299 0 0 0 
23.0349 0 0 0 
23.0399 0 0 0 
23.0449 0 0 0 
23.0499 0 0 0 
23.0548 0 0 0 
23.0598 0 0 0 
23.0648 0 0 0 
23.0699 0 0 0 
23.0749 0 0 0 
23.0799 0 0 0 
23.0848 0 0 0 
23.0899 0 0 0 
23.0949 0 0 0 
23.0999 0 0 0 
23.1049 0 0 0 
23.1099 0 0 0 
23.1149 0 0 0 
23.1199 0 0 0 
23.1249 0 0 0 
23.1299 0 0 0 
23.1349 0 0 0 
23.1399 0 0 0 
23.1449 0 0 0 
23.1499 0 0 0 
23.1549 0 0 0 
23.1599 0 0 0 
23.1649 0 0 0 
23.1699 0 0 0 
23.1749 0 0 0 
23.1799 0 0 0 
23.1849 0 0 0 
23.1899 0 0 0 
23.1949 0 0 0 
23.1999 0 0 0 
23.2049 0 0 0 
23.2099 0 0 0 
23.2149 0 0 0 
23.2199 0 0 0 
23.2249 0 0 0 
23.2299 0 0 0 
23.2349 0 0 0 
23.2399 0 0 0 
